ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Ne-ar-37,Ethiopia,Africa,Which fruit do people usually offer tourists/visitors from abroad in Ethiopia?,በኢትዮጵያ በሚመጡ ጎብኚዎች ምን ዓይነት ፍራፍሬ በተለምዶ ይሰጣሉ?,B,"['banana', 'orange', 'green plum', 'date fruit']","['কল', 'ቦሮ', 'گوجه سبز', 'dabino']","['Assam', 'Ethiopia', 'Iran', 'Northern_Nigeria']","['South Asia', 'Africa', 'Western Asia', 'Africa']",1,orange
Ne-ar-38,Ethiopia,Africa,Which food do people usually offer as charity in Ethiopia?,በኢትዮጵያ ሰዎች በተለምዶ ለበጎ አድራጎት ምን ዓይነት ምግብ ይሰጣሉ?,C,"['halva', 'rice', 'grits stew', 'rice box']","['halva', 'shinkafa', 'ክክ ወጥ', 'nasi bungkus']","['Azerbaijan', 'Northern_Nigeria', 'Ethiopia', 'Indonesia']","['Western Asia', 'Africa', 'Africa', 'South Asia']",2,grits stew
Ne-ar-39,Ethiopia,Africa,What is the cheapest fast food in Ethiopia?,በኢትዮጵያ ውስጥ ትንሽ ዋጋ ያለው ፈጣን ምግብ ምንድነው?,D,"['spaghetti', 'falafel', 'fried chicken', 'shiro']","['taliya', 'فلافل', 'ayam goreng', 'ሽሮ']","['Northern_Nigeria', 'Iran', 'Indonesia', 'Ethiopia']","['Africa', 'Western Asia', 'South Asia', 'Africa']",3,shiro
Ne-ar-43,Ethiopia,Africa,What do people usually have with tea in Ethiopia?,በኢትዮጵያ ሰዎች በተለይ ከሻይ ጋር ምን ይመገባሉ?,A,"['bread', 'nuts', 'cookies', 'biscuit']","['ዳቦ', 'المكسرات', 'κουλουράκια', '饼干']","['Ethiopia', 'Algeria', 'Greece', 'China']","['Africa', 'Africa', 'Europe', 'East Asia']",0,bread
Ne-ar-44,Ethiopia,Africa,What do people have with coffee in Ethiopia?,በኢትዮጵያ ሰዎች ከቡና ጋር ምን ይበላሉ?,B,"['cake', 'popcorn qollo', 'milk', 'sweets']","['蛋糕', 'ፈንድሻ', 'leche', 'الحلوى']","['China', 'Ethiopia', 'Spain', 'Algeria']","['East Asia', 'Africa', 'Europe', 'Africa']",1,popcorn qollo
New-am-02,Ethiopia,Africa,What is the most popular traditional food in Ethiopia?,በኢትዮጵያ እጅግ ታዋቂው ባህላዊ ምግብ ምንድነው?,C,"['fish & chips', 'couscous', 'chopped meat', 'dumplings']","['fish & chips', 'الكسكسي', 'ክትፎ', '饺子']","['UK', 'Algeria', 'Ethiopia', 'China']","['Europe', 'Africa', 'Africa', 'East Asia']",2,chopped meat
New-am-04,Ethiopia,Africa,What is the most popular dipping sauce in Ethiopia?,በኢትዮጵያ ምን ዓይነት ወጥ እጅግ ታዋቂ ነው?,D,"['harissa', 'soy sauce', 'tzatziki', 'shiro']","['الهريسة', '간장', 'τζατζίκι', 'ሽሮ ወጥ']","['Algeria', 'South_Korea', 'Greece', 'Ethiopia']","['Africa', 'East Asia', 'Europe', 'Africa']",3,shiro
New-am-27,Ethiopia,Africa,Who is the most popular female sportperson in Ethiopia?,በኢትዮጵያ እጅግ ታዋቂዋ ሴት ስፖርተኛ ማን ናት?,A,"['deraretu tulu', 'boulmerka', 'yuna kim', 'jenny beautiful']","['ደራርቱ ቱሉ', 'بولمرقة', '김연아', 'jenny hermoso']","['Ethiopia', 'Algeria', 'South_Korea', 'Spain']","['Africa', 'Africa', 'East Asia', 'Europe']",0,deraretu tulu
New-am-34,Ethiopia,Africa,Where do most elementary school students prepare for their exams in Ethiopia?,በኢትዮጵያ በአብዛኛው የመጀመሪያ ደረጃ ት/ቤት ተማሪዎች ለፈተናቸው የት ቦታ ይዘጋጃሉ?,B,"['home', 'in their home', 'school', 'house']","['في المنزل', 'ቤታቸው', 'school', '집']","['Algeria', 'Ethiopia', 'UK', 'South_Korea']","['Africa', 'Africa', 'Europe', 'East Asia']",1,in their home
New-am-41,Ethiopia,Africa,"In Ethiopia, at which grade level do students take their first national-level examination?",በኢትዮጵያ በስንተኛው የክፍል ደረጃ ላይ ተማሪዎች የመጀመሪያውን ብሄራዊ ፈተና የሚወስዱት?,C,"['final year of high school', 'third grade of high school', '8', 'after primary']","['高三', 'τρίτη λυκείου', '8', 'gama firamare']","['China', 'Greece', 'Ethiopia', 'Northern_Nigeria']","['East Asia', 'Europe', 'Africa', 'Africa']",2,8
New-am-53,Ethiopia,Africa,Which region in Ethiopia is widely known for its coffee/tea industry?,በኢትዮጵያ ምንኛው ክልል ለቡና/ሻይ ኢንዱስትሪ በስፋት ታውቃል?,D,"['plateau', 'yunnan', 'canary islands', 'oromia']","['filato', '云南', 'canarias', 'ኦሮሚያ']","['Northern_Nigeria', 'China', 'Spain', 'Ethiopia']","['Africa', 'East Asia', 'Europe', 'Africa']",3,oromia
New-am-54,Ethiopia,Africa,Which region in Ethiopia is widely known for its livestock industry?,በኢትዮጵያ ውስጥ የትኛው ክልል በእንስሳት እርባታ ኢንዱስትሪ በስፋት ይታወቃል?,A,"['afar', 'inner mongolia', 'adamawa', 'wales']","['አፋር', '内蒙古', 'adamawa', 'wales']","['Ethiopia', 'China', 'Northern_Nigeria', 'UK']","['Africa', 'East Asia', 'Africa', 'Europe']",0,afar
New-am-72,Ethiopia,Africa,What is the most popular comic book for children to read in Ethiopia?,በኢትዮጵያ ለልጆች ለመነበብ በአዝናኝነቱ በጣም ታዋቂው መጽሐፍ የቱ ነው?,B,"['manga', 'fairy books', 'why', 'iliya dan mai ƙarfi']","['μάνγκα', 'የተረት መጽሐፍቶች', 'why', 'ilya dan me karfi']","['Greece', 'Ethiopia', 'South_Korea', 'Northern_Nigeria']","['Europe', 'Africa', 'East Asia', 'Africa']",1,fairy books
New-am-73,Ethiopia,Africa,What is the most popular YouTube channel for children in Ethiopia?,በኢትዮጵያ ለልጆች በጣም ታዋቂ የዩቲዩብ ቻናል ምንድን ነው?,C,"['pinkfong', 'north 24', 'ethiopia children', 'mikecrack']","['핑크퐁', 'arewa 24', 'የኢትዮጵያ ልጆች', 'mikecrack']","['South_Korea', 'Northern_Nigeria', 'Ethiopia', 'Spain']","['East Asia', 'Africa', 'Africa', 'Europe']",2,ethiopia children
New-am-74,Ethiopia,Africa,What is the most popular talk show in Ethiopia?,በኢትዮጵያ እጅግ ተወዳጁ የውይይት ፕሮርጋም ነው?,D,"['top 10', 'graham norton', 'you quiz on the block', 'arehibu']","['zafafa 10', 'graham norton', '유퀴즈', 'አርሂቡ']","['Northern_Nigeria', 'UK', 'South_Korea', 'Ethiopia']","['Africa', 'Europe', 'East Asia', 'Africa']",3,arehibu
New-am-81,Ethiopia,Africa,"What is the busiest month for weddings in Ethiopia? (Provide Arabic numerals (e.g., 1) only.)",በኢትዮጵያ እጅግ በጣም ሰርግ የሚበዛበት ወር የትኛው ነው? (በቁጥረ (ምሳሌ 1) ብቻ ስጡ።),A,"['5', '10', '8', '7']","['5', '10', '8', '7']","['Ethiopia', 'China', 'Mexico', 'Algeria']","['Africa', 'East Asia', 'North America', 'Africa']",0,5
New-am-83,Ethiopia,Africa,What is the most popular traditional musical instrument in Ethiopia?,በኢትዮጵያ ምን ዓይነት ባህላዊ የሙዚቃ መሣሪያ እጅግ ታዋቂ ነው?,B,"['erhu', 'flute', 'guitar', 'derbouka']","['二胡', 'ዋሽንት', 'guitar', 'الدربوكا']","['China', 'Ethiopia', 'US', 'Algeria']","['East Asia', 'Africa', 'North America', 'Africa']",1,flute
New-as-01,Ethiopia,Africa,What is the main agricultural product produced in Ethiopia?,በኢትዮጵያ የሚመረተው ዋና የእርሻ ምርት ምንድነው?,C,"['avocado', 'rice', 'tef', 'wheat']","['aguacate', '쌀', 'ጤፍ', 'القمح']","['Mexico', 'South_Korea', 'Ethiopia', 'Algeria']","['North America', 'East Asia', 'Africa', 'Africa']",2,tef
New-as-07,Ethiopia,Africa,What is the most popular dish cooked with fish in Ethiopia?,በኢትዮጵያ በጣም የታወቀው ከአሳ የሚዘጋጅ ምግብ ምንድን ነው?,D,"['raw fish', 'sardines', 'fried catfish', 'fish fry']","['회', 'السردين', 'fried catfish', 'አሳ ጥብስ']","['South_Korea', 'Algeria', 'US', 'Ethiopia']","['East Asia', 'Africa', 'North America', 'Africa']",3,fish fry
New-as-14,Ethiopia,Africa,What food do people from Ethiopia like to eat during rainy weather?,በዝናባማ ወራት ጊዜ ኢትዮጵያውያን ምን ምግብ ይወዳሉ?,A,"['millet', 'hot pot', 'a traditional soup or stew made of pork and corn', 'mashed food']","['ቦቆሎ', '火锅', 'pozole', 'tuwo']","['Ethiopia', 'China', 'Mexico', 'Northern_Nigeria']","['Africa', 'East Asia', 'North America', 'Africa']",0,millet
New-as-15,Ethiopia,Africa,What drink is commonly consumed in Ethiopia when the weather is hot?,በኢትዮጵያ የአየር ሙቀት ሲጨምር ምን መጠጥ በአብዛኛው ይጠጣል?,B,"['iced tea', 'beer', 'millet porridge', 'lemonade']","['冰红茶', 'ቢራ', 'fura', 'lemonade']","['China', 'Ethiopia', 'Northern_Nigeria', 'US']","['East Asia', 'Africa', 'Africa', 'North America']",1,beer
New-as-64,Ethiopia,Africa,On which holiday do all family members tend to reunite in Ethiopia?,በኢትዮጵያ በየትኛው በዓል ሁሉም ቤተሰቦች በአንድ ላይ ለመሆን ይሻሉ?,C,"['eid holiday', 'christmas', 'easter', 'chuseok']","['hutun sallah', 'navidad', 'ትንሳየ', '추석']","['Northern_Nigeria', 'Mexico', 'Ethiopia', 'South_Korea']","['Africa', 'North America', 'Africa', 'East Asia']",2,easter
New-as-80,Ethiopia,Africa,What type of clothing do people from Ethiopia wear during traditional festivals?,በኢትዮጵያ በባህላዊ በዓላት ላይ ሰዎች የምን ዓይነት አልባሳት ይለብሳሉ?,D,"['hanbok', 'formal', 'richly embroidered fabric', 'traditional clothing']","['한복', 'formal', 'shadda', 'ጥበብ']","['South_Korea', 'US', 'Northern_Nigeria', 'Ethiopia']","['East Asia', 'North America', 'Africa', 'Africa']",3,traditional clothing
New-az-05,Ethiopia,Africa,What is the most famous region for alcohol production in Ethiopia?,በኢትዮጵያ በአልኮል ምርት እጅግ ታዋቂ የሆነ ክልል የት ነው?,A,"['addis abeba', 'karbi anglong', 'sichuan', 'mascara']","['አዲስ አበባ', 'কাৰ্বি আংলং', '四川', 'معسكر']","['Ethiopia', 'Assam', 'China', 'Algeria']","['Africa', 'South Asia', 'East Asia', 'Africa']",0,addis abeba
New-az-12,Ethiopia,Africa,Which region in Ethiopia is known for its seafood?,በኢትዮጵያ ውስጥ በባህር ምግብ ምርቱ የታወቀው ክልል የቱ ነው?,B,"['fujian', 'oromia', 'tipaza', 'sulawesi']","['福建', 'ኦሮሚያ', 'تيبازة', 'sulawesi']","['China', 'Ethiopia', 'Algeria', 'Indonesia']","['East Asia', 'Africa', 'Africa', 'South Asia']",1,oromia
New-az-27,Ethiopia,Africa,Which sport has been one of the fastest-growing in Ethiopia over the last decade?,ባለፉት አስር አመታት ውስጥ በኢትዮጵያ እያደገ የነበረው ስፖርት ምንድን ነው?,C,"['soccer', 'basketball', 'running', 'cricket']","['축구', 'كرة السلة', 'ሩጫ', 'ক্ৰিকেট']","['South_Korea', 'Algeria', 'Ethiopia', 'Assam']","['East Asia', 'Africa', 'Africa', 'South Asia']",2,running
New-az-39,Ethiopia,Africa,Which country is the most popular destination for students from Ethiopia studying abroad?,ከኢትዮጵያ ለትምህርት ወዴ ውጭ የሚሄዱ ተማሪዎች በአብዛኛው የሚመርጡት አገር የቱ ነው?,D,"['usa', 'australia', 'france', 'america']","['미국', 'australia', 'فرنسا', 'አሜሪካ']","['South_Korea', 'Indonesia', 'Algeria', 'Ethiopia']","['East Asia', 'South Asia', 'Africa', 'Africa']",3,america
New-ch-01,Ethiopia,Africa,What kind of meat do people usually eat when they have barbecue in Ethiopia?,በኢትዮጵያ ሰዎች ጥብስ ሲሰሩ በተለይ የሚጠቀሙት ምን ዓይነት ሥጋ ነው?,A,"['red meat', 'chicken', 'sheep', 'pork']","['ቀይ ስጋ', 'মুৰ্গী', 'rago', '猪肉']","['Ethiopia', 'Assam', 'Northern_Nigeria', 'China']","['Africa', 'South Asia', 'Africa', 'East Asia']",0,red meat
New-ch-04,Ethiopia,Africa,What kinds of food do people usually eat for late-night snacks in Ethiopia?,በኢትዮጵያ ሰዎች በምሽት ምግብ ሲበሉ በተለይ ምን ዓይነት ምግብ ይመገባሉ?,B,"['sweet indonesian pancake', 'vegetable', 'skewers', 'fried bean cake']","['martabak manis', 'አትክልት', '烧烤', 'awara']","['Indonesia', 'Ethiopia', 'China', 'Northern_Nigeria']","['South Asia', 'Africa', 'East Asia', 'Africa']",1,vegetable
New-ch-05,Ethiopia,Africa,What is the most famous spicy dish in Ethiopia?,በኢትዮጵያ በጣም ዝኘኛ የሚያቃጥል  ምግብ ምንድነው?,C,"['buldak-bokkeum-myeon', 'bean dumplings', 'piri piri', 'meat']","['불닭볶음면', 'dan wake', 'ሚጥሚጣ', 'মাংস\u200b']","['South_Korea', 'Northern_Nigeria', 'Ethiopia', 'Assam']","['East Asia', 'Africa', 'Africa', 'South Asia']",2,piri piri
New-ch-09,Ethiopia,Africa,What food do people typically consume when the weather is cold in Ethiopia?,በኢትዮጵያ የአየር ሁኔታ ቀዝቃዛ ሲሆን ሰዎች በተለይ ምን ምግብ ይመገባሉ?,D,"['pan cake', 'noodle soup', 'fish-shaped bread', 'hot foods']","['waina', 'mie kuah', '붕어빵', 'ትኩስ ምግብ']","['Northern_Nigeria', 'Indonesia', 'South_Korea', 'Ethiopia']","['Africa', 'South Asia', 'East Asia', 'Africa']",3,hot foods
New-ch-14,Ethiopia,Africa,What foods do people usually eat when they are sick in Ethiopia?,በኢትዮጵያ ሰዎች ሲታመሙ በተለይ ምን ምግቦችን ይመገባሉ?,A,"['sweet', 'porridge', 'vegetable soup', 'chicken soup']","['ጣፋጭ', '粥', 'حساء الخضار', 'toyuq supu']","['Ethiopia', 'China', 'Algeria', 'Azerbaijan']","['Africa', 'East Asia', 'Africa', 'Western Asia']",0,sweet
New-ch-15,Ethiopia,Africa,What prepared/ready-to-eat food do people typically buy at supermarkets in Ethiopia?,በኢትዮጵያ ሰዎች ከሱፐርማርኬቶች ምን አይነት የተዘጋጁ  ምግቦችን በተለይ ይገዛሉ?,B,"['noodle', 'packed foods', 'olivier salad', 'instant noodles']","['نودلز', 'የታሸጉ መግቦችን', 'الویه', '方便面']","['Algeria', 'Ethiopia', 'Iran', 'China']","['Africa', 'Africa', 'Western Asia', 'East Asia']",1,packed foods
New-ch-16,Ethiopia,Africa,What is the most famous sports-related movie in Ethiopia?,በኢትዮጵያ በጣም ታዋቂው ከስፖርት ጋር የተያያዥነት ያለው ፊልም ምንድነው?,C,"['take off', 'inspector tahar scors the goal', 'woman', 'namus']","['국가대표', 'المفتش الطاهر يسجل الهدف', 'ሴት', 'namus']","['South_Korea', 'Algeria', 'Ethiopia', 'Azerbaijan']","['East Asia', 'Africa', 'Africa', 'Western Asia']",2,woman
New-ch-17,Ethiopia,Africa,What extreme sport do people generally wish to try the most in Ethiopia?,በኢትዮጵያ ሰዎች ብዙ ለመሞከር የሚፈልጉት ምን ዓይነት ስፖርት ነው?,D,"['skiing', 'jet ski', 'bungy jumping', 'soccer']","['اسکی', 'الدراجة المائية', '번지 점프', 'እግር ኳስ']","['Iran', 'Algeria', 'South_Korea', 'Ethiopia']","['Western Asia', 'Africa', 'East Asia', 'Africa']",3,soccer
New-ch-18,Ethiopia,Africa,Which track and field event is the most popular to watch during competitions in Ethiopia?,በኢትዮጵያ በቤት ወስጥ እና በሜዳ ላይ ከሚከናወኑ ውድድሮች ለመመልከት እጅግ ታዋቂዎቹ የትኞቹ ናቸው?,A,"['soccer', 'hurdling', 'race', '100 metres']","['እግር ኳስ', '跨栏', 'gudu', '100 metr qaçış']","['Ethiopia', 'China', 'Northern_Nigeria', 'Azerbaijan']","['Africa', 'East Asia', 'Africa', 'Western Asia']",0,soccer
New-ch-19,Ethiopia,Africa,Which gymnastics event is the most popular to watch during competitions in Ethiopia?,በኢትዮጵያ ከሚደረጉ ውድድሮች ለመታየት በጣም ተወዳጅ የሆነው የትኛው የጂምናስቲክ ዝግጅት ነው?,B,"['ball', 'circus', 'floor exercise', 'vault']","['ƙwallon ƙafa', 'ሰርከስ', '自由体操', 'خرک']","['Northern_Nigeria', 'Ethiopia', 'China', 'Iran']","['Africa', 'Africa', 'East Asia', 'Western Asia']",1,circus
New-ch-27,Ethiopia,Africa,Who is the most famous boxer in Ethiopia?,በኢትዮጵያ በጣም ታዋቂው ቦክሰኛ ማነው? ,C,"['hong soo-hwan', 'aghasi aghayev', 'girmaw demboba', 'muhammad ali']","['홍수환', 'ağası ağayev', 'ገረመው ደምቦባ', 'muhammad ali']","['South_Korea', 'Azerbaijan', 'Ethiopia', 'Northern_Nigeria']","['East Asia', 'Western Asia', 'Africa', 'Africa']",2,girmaw demboba
New-ch-30,Ethiopia,Africa,Who is the most famous track and field athlete in Ethiopia?,በኢትዮጵያ በቤት ወስጥና በሜዳ  ውድድሮች እጅግ ታዋቂ የሆነው አትሌት ማነው? ,D,"['teslim balogun', 'sohn kee-chung', 'hassan taftian', 'kennisa bekele']","['teslim balogun', '손기정', 'حسن تفتیان', 'ቀነኒሳ በቀለ']","['Northern_Nigeria', 'South_Korea', 'Iran', 'Ethiopia']","['Africa', 'East Asia', 'Western Asia', 'Africa']",3,kennisa bekele
New-ch-31,Ethiopia,Africa,What job do parents most hope their children will pursue in Ethiopia?,በኢትዮጵያ ወላጆች ለልጆቻቸው ከሁሉ ይልቅ የሚመኙት የስራ አይነት ምንድነው?,A,"['medical doctor', 'doctor', 'medicine', 'doctors']","['የህክምና ዶክተር', 'طبيب', 'medicina', 'γιατροί']","['Ethiopia', 'Algeria', 'Mexico', 'Greece']","['Africa', 'Africa', 'North America', 'Europe']",0,medical doctor
New-ch-38,Ethiopia,Africa,Which cities or regions are known for their import and export activities in Ethiopia?,በኢትዮጵያ ምርት ወደ ውጭ በመላክና ከውጭም በማስገባት ታዋቂ የሆነ ከተማ ወይም ክልል የቱ ነው?  ,B,"['crete', 'dire dawa', 'bejaia', 'new york city']","['Κρήτη', 'ድሬ', 'بجاية', 'new york city']","['Greece', 'Ethiopia', 'Algeria', 'US']","['Europe', 'Africa', 'Africa', 'North America']",1,dire dawa
New-ch-45,Ethiopia,Africa,Which industries do young people typically choose to start businesses in Ethiopia?,በኢትዮጵያ ወጣቶች ስራ ለመጀመር በተለይ የትኛውን ዓይነት የስራ ዘርፍ ይመርጣሉ?,C,"['tourism', 'clothes', 'minimum capital required', 'food industry']","['turismo', 'الملابس', 'አነስተኛ ካፒታል የሚፈልገውን', 'alimentaria']","['Spain', 'Algeria', 'Ethiopia', 'Mexico']","['Europe', 'Africa', 'Africa', 'North America']",2,minimum capital required
New-ch-51,Ethiopia,Africa,What form of accommodation is typically booked for family trips in Ethiopia?,በኢትዮጵያ ለቤተሰብ ጉዞዎች በተለይ የሚመረጠው የእንግዳ ማረፊያ የትኛው ነው?,D,"['hotel', 'apartment', 'equipped house', 'bedroom']","['hotel', 'apartamento', 'كراء بيوت مجهزة', 'አልጋ ቤት']","['US', 'Spain', 'Algeria', 'Ethiopia']","['North America', 'Europe', 'Africa', 'Africa']",3,bedroom
New-ch-54,Ethiopia,Africa,Which fruit is usually prepared the most for family dinners in Ethiopia?,በኢትዮጵያ በቤተሰቦች የእራት ምግብ ላይ በተለይ ተዘጋጅቶ የሚቀርብ ፍራፍሬ ምንድን ነው?,A,"['orenge', 'apple', 'banana', 'watermelon']","['ብርቱካን', 'apple', 'plátano', 'البطيخ']","['Ethiopia', 'UK', 'Mexico', 'Algeria']","['Africa', 'Europe', 'North America', 'Africa']",0,orenge
New-ch-64,Ethiopia,Africa,"How many hours of classes do university students typically have per week in Ethiopia? (Provide Arabic numerals (e.g., 1) only.)",በኢትዮጵያ ዩኒቨርስቲ ተማሪዎች በሳምንት ለምን ያክል ሰዓት ክፍለጊዜ አሉአቸው? (በቁጥር (ምሳሌ 1) በለው ይስጡ።),B,"['15', '30', '12', '40']","['15', '30', '12', '40']","['UK', 'Ethiopia', 'US', 'Algeria']","['Europe', 'Africa', 'North America', 'Africa']",1,30
New-ch-66,Ethiopia,Africa,"What is the typical tuition fee per semester for public high schools in Ethiopia?  (Provide Arabic numerals (e.g., 1) only.)",በኢትዮጵያ በህዝብ ከፍተኛ ትምህርት ቤቶች ለአንድ ሴሜስተር የሚከፈል የትምህርት ክፍያ ስንት ነው? (በቁጥር  (ምሳሌ 1) ብለው ይስጡ።),C,"['2000', '0', '1000', '5000']","['2000', '0', '1000', '5000']","['Mexico', 'Greece', 'Ethiopia', 'Northern_Nigeria']","['North America', 'Europe', 'Africa', 'Africa']",2,1000
New-ch-71,Ethiopia,Africa,"What is the average class size in high schools in Ethiopia? (Provide Arabic numerals (e.g., 1) only.)",በኢትዮጵያ በከፍተኛ 2ኛ ደረጃ ትምህርት ቤቶች ውስጥ በአንድ የክፍል አማካይ  መጠን ስንት ነው? (በቁጥር (ምሳሌ 1) ይፃፉ።),D,"['25', '4', '15', '40']","['25', '4', '15', '40']","['US', 'Northern_Nigeria', 'Greece', 'Ethiopia']","['North America', 'Africa', 'Europe', 'Africa']",3,40
New-ch-72,Ethiopia,Africa,Which major is considered most conducive to employment in Ethiopia?,በኢትዮጵያ የትኛው ዓይነት ዋና የትምህርት መስከ  ለሥራ ቅጥር እጅግ ጥሩ ነው?,A,"['economics', 'computing', 'health', 'engineering']","['ኢኮኖሚክስ', 'informática', 'lafiya', 'ingeniería']","['Ethiopia', 'Spain', 'Northern_Nigeria', 'Mexico']","['Africa', 'Europe', 'Africa', 'North America']",0,economics
New-ch-73,Ethiopia,Africa,What type of clubs are most popular among university students in Ethiopia?,በኢትዮጵያ በዩኒቨርስቲ ተማሪዎች በዝነኛነት የሚታወቁት ክለቦች ምን አይነት ናቸው?,B,"['debate', 'football clubs', 'sug', 'nightclubs']","['debate', 'የእግር ኳስ ክለቦች', 'SUG', 'discotecas']","['US', 'Ethiopia', 'Northern_Nigeria', 'Spain']","['North America', 'Africa', 'Africa', 'Europe']",1,football clubs
New-ch-74,Ethiopia,Africa,What types of accommodation do university students in Ethiopia typically live in?,በኢትዮጵያ የዩኒቨርስቲ ተማሪዎች በተለይ የምን ዓይነት መኖሪያ ይኖራሉ?,C,"['flat', 'flats', 'shared dormitory', 'student dormitory']","['apartamento', 'flats', 'የጋራ ዶርም', 'ɗakin kwanan ɗalibai']","['Mexico', 'UK', 'Ethiopia', 'Northern_Nigeria']","['North America', 'Europe', 'Africa', 'Africa']",2,shared dormitory
New-ch-78,Ethiopia,Africa,What leisure activities do retired women typically like in Ethiopia?,በኢትዮጵያ ጡረተኛ ሴቶች የሚወዷቸው የመዝናኛ እንቅስቃሴዎች የትኞቹ ናቸው? ,D,"['business', 'swimming', 'knitting', 'cultural dance']","[""sana'a"", 'swimming', 'knitting', 'ጭፈራ']","['Northern_Nigeria', 'UK', 'US', 'Ethiopia']","['Africa', 'Europe', 'North America', 'Africa']",3,cultural dance
New-ch-79,Ethiopia,Africa,What leisure activities do retired men typically like in Ethiopia?,በኢትዮጵያ ጡረተኛ ወንዶች የሚወዷቸው የመዝናኛ እንቅስቃሴዎች የትኞቹ ናቸው? ,A,"['walk', 'spinning wheel', 'cafes', 'domino']","['የእግር ጉዞ', 'ফুৰা চকা', 'καφετέριες', 'الدومينو']","['Ethiopia', 'Assam', 'Greece', 'Algeria']","['Africa', 'South Asia', 'Europe', 'Africa']",0,walk
New-ch-80,Ethiopia,Africa,"During which holidays do people typically visit religious sites (temples, churches, etc.) in Ethiopia?",በኢትዮጵያ ሰዎች በተለይ በየትኞቹ ሀይማኖታዊ በዓላት ጊዜ ነው ቅዱሳን ቦታዎችን (ቤተ ክርስቲያኖች፣ መቅደሶች ወዘተ) የሚጎበኙት? ,B,"['easter', 'on easter', 'eid al-fitr', 'eid ul-fitr']","['Πάσχα', 'በፋሲካ', 'idul fitri', 'عيد الفطر']","['Greece', 'Ethiopia', 'Indonesia', 'Algeria']","['Europe', 'Africa', 'South Asia', 'Africa']",1,on easter
New-ch-81,Ethiopia,Africa,What are the typical housewarming gifts in Ethiopia?,በኢትዮጵያ በተለይ ቤት  የሚያደምቁ ስጦታዎች የትኞቹ ናቸው?,C,"['ornaments', 'plant/floor', 'flower', 'utensil']","['অলংকাৰ', 'planta', 'አበባ', 'اواني']","['Assam', 'Spain', 'Ethiopia', 'Algeria']","['South Asia', 'Europe', 'Africa', 'Africa']",2,flower
New-ch-83,Ethiopia,Africa,Which city in Ethiopia hosts festivals the most?,ከኢትዮጵያ ከተሞች በርካታ ዝግጅቶችን የሚያስተናግደው የትኛው ነው?  ,D,"['bali', 'madrid', 'algiers', 'addis ababa']","['bali', 'Madrid', 'الجزائر العاصمة', 'አዳማ']","['Indonesia', 'Spain', 'Algeria', 'Ethiopia']","['South Asia', 'Europe', 'Africa', 'Africa']",3,addis ababa
New-en-02,Ethiopia,Africa,What is the most popular chip/crisp flavour in Ethiopia?,በኢትዮጵያ ታዋቂውና ጥራት ያለው ጣዕም የትኛው ነው?,A,"['cake', 'original', 'salty', 'salted']","['ኬክ', 'طبيعي', 'নিমখিয়া জ্বলা', 'salted']","['Ethiopia', 'Algeria', 'Assam', 'UK']","['Africa', 'Africa', 'South Asia', 'Europe']",0,cake
New-en-04,Ethiopia,Africa,Who is a popular celebrity chef in Ethiopia?,በኢትዮጵያ ውስጥ ውስጥ ዝነኛና ታዋቂ ሼፍ ማን ነው?,B,"['Gordon Ramsay', 'mekbib', 'rabah ourrad', 'juna']","['Gordon Ramsay', 'መክብብ', 'رابح اوراد', 'juna']","['UK', 'Ethiopia', 'Algeria', 'Indonesia']","['Europe', 'Africa', 'Africa', 'South Asia']",1,mekbib
New-en-05,Ethiopia,Africa,Which food is a cost-effective and quick meal option in Ethiopia?,በኢትዮጵያ ውስጥ የትኛው የምግብ አይነት ነው በጣም ርካሽና ፈጣን የምግብ አማራጭ የሚባለው?,C,"['gyro', 'spaghetti', 'sambusa', 'chowmein']","['γύρος', 'taliya', 'ሳምቡሳ', 'চাউমিন']","['Greece', 'Northern_Nigeria', 'Ethiopia', 'Assam']","['Europe', 'Africa', 'Africa', 'South Asia']",2,sambusa
New-en-07,Ethiopia,Africa,What are the most popular cooking shows in Ethiopia?,በኢትዮጵያ ዝነኛውና ታዋቂው የምግብ ዝግጅት ፕሮግራም/ሾው የቱ ነው?  ,D,"['masterchef indonesia', 'akushi da rufi', 'master chef', 'mirtu gebeta']","['masterchef indonesia', 'akushi da rufi', 'μάστερ σεφ', 'ምርጡ ገበታ']","['Indonesia', 'Northern_Nigeria', 'Greece', 'Ethiopia']","['South Asia', 'Africa', 'Europe', 'Africa']",3,mirtu gebeta
New-en-08,Ethiopia,Africa,What is the most popular chocolate brand in Ethiopia?,በኢትዮጵያ ምን ዓይነት ቸኮሌት ብራንድ እጅግ ታዋቂ ነው?,A,"['galaxy', 'merry-go-round', 'dairy milk', 'nestlé']","['ጋላክሲ', 'gudi-gudi', 'ডেইৰি মিল্ক', 'Nestlé']","['Ethiopia', 'Northern_Nigeria', 'Assam', 'Spain']","['Africa', 'Africa', 'South Asia', 'Europe']",0,galaxy
