ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Tmp-ar-04,Azerbaijan,Western Asia,What do elementary students in Azerbaijan usually do after school?,Azərbaycanda ibtidai sinif şagirdləri adətən məktəbdən sonra nə edirlər?,B,"['watch tv', 'homework', 'do homework', 'doing homework']","['watch tv', 'ev tapşırığı', '做作业', 'انجام تکالیف']","['UK', 'Azerbaijan', 'China', 'Iran']","['Europe', 'Western Asia', 'East Asia', 'Western Asia']",1,homework
Al-en-01,Iran,Western Asia,What is a common snack for preschool kids in Iran?,یک میان وعده معمول برای بچه‌های پیش دبستانی درایران چیست؟,A,"['fruit', 'nuts', 'jam sandwiches', 'cheese stick']","['میوه', 'qoz-fındıq', 'شطائر الخبز بالمربى', '奶酪棒']","['Iran', 'Azerbaijan', 'Algeria', 'China']","['Western Asia', 'Western Asia', 'Africa', 'East Asia']",0,fruit
Al-en-06,Iran,Western Asia,What is a common school cafeteria food in Iran?,یک غذای معمولی کافه‌تریای مدارسایران چیست؟,B,"['kimchi', 'sandwich', 'dolma', 'lentils']","['김치', 'ساندویچ', 'dolma', 'العدس']","['South_Korea', 'Iran', 'Azerbaijan', 'Algeria']","['East Asia', 'Western Asia', 'Western Asia', 'Africa']",1,sandwich
Al-en-08,Iran,Western Asia,What are the most commonly eaten snacks at shopping malls in Iran?,در ایران متداول‌ترین تنقلاتی که در مراکز خرید مصرف می‌شوند چیست؟,C,"['cookies', 'doner kebab', 'crisps', 'potato chips']","['ኩኪስ', 'dönər', 'چیپس', '薯片']","['Ethiopia', 'Azerbaijan', 'Iran', 'China']","['Africa', 'Western Asia', 'Western Asia', 'East Asia']",2,crisps
Al-en-09,Iran,Western Asia,What is a popular snack at an amusement park in Iran?,یک میان وعده محبوب در شهربازی درایران چیست؟,D,"['cake', 'popcorn', 'churros', 'cotton candy']","['ኬክ', 'popkorn', '츄러스', 'پشمک']","['Ethiopia', 'Azerbaijan', 'South_Korea', 'Iran']","['Africa', 'Western Asia', 'East Asia', 'Western Asia']",3,cotton candy
Al-en-34,Iran,Western Asia,What do people do to celebrate New Year's Day in Iran?,مردم برای جشن گرفتن روز سال نو درایران چه کاری انجام می‌دهند؟,A,"['setting the haft-seen table', 'pasting chinese couplets', 'pictures and clothes of the new year', 'evening meal']","['چیدن سفره هفت سین', '贴春联', 'hotona da rugunan sabuwar shekara', 'şam yeməyi']","['Iran', 'China', 'Northern_Nigeria', 'Azerbaijan']","['Western Asia', 'East Asia', 'Africa', 'Western Asia']",0,setting the haft-seen table
Al-en-43,Iran,Western Asia,What is a popular indoor activity for families in Iran?,یک فعالیت محبوب (زیرسقفی) برای خانواده‌ها در کشور شما چیست؟,B,"['entertainment center', 'watching series', 'sweep', 'watching tv']","['əyləncə mərkəzi', 'سریال دیدن', 'shara', '티비 시청']","['Azerbaijan', 'Iran', 'Northern_Nigeria', 'South_Korea']","['Western Asia', 'Western Asia', 'Africa', 'East Asia']",1,watching series
An-ar-02,Iran,Western Asia,Where do university students have lunch in Iran?,در ایران دانشجویان دانشگاه  کجا ناهار می‌خورند؟,C,"['restaurant', 'campus cafeterias', 'university dining hall', ""school's restaurant""]","['university canteen', 'kampus yeməkxanası', 'سلف دانشگاه', 'λέσχη']","['Algeria', 'Azerbaijan', 'Iran', 'Greece']","['Africa', 'Western Asia', 'Western Asia', 'Europe']",2,university dining hall
An-ar-35,Iran,Western Asia,Who is the most popular sport commentator in Iran?,درایران محبوب‌ترین گزارشگر ورزشی چه کسی است؟,D,"['jose maria garcia', 'ismayil abdullayev', 'hafid derradji', 'ferdowsi pour']","['jose maria garcia', 'İsmayıl Abdullayev', 'حفيظ دراجي', 'فردوسی پور']","['Spain', 'Azerbaijan', 'Algeria', 'Iran']","['Europe', 'Western Asia', 'Africa', 'Western Asia']",3,ferdowsi pour
An-ar-36,Iran,Western Asia,What is the most popular sport team in Iran?,درایران محبوب‌ترین تیم ورزشی کدام است؟,A,"['esteghlal', 'mca', 'manchester united', 'qarabag fk']","['استقلال', 'مولودية الجزائر', 'manchester united', 'Qarabağ FK']","['Iran', 'Algeria', 'UK', 'Azerbaijan']","['Western Asia', 'Africa', 'Europe', 'Western Asia']",0,esteghlal
An-ar-43,Iran,Western Asia,What are the common places or venues where individuals in Iran usually gather to watch sports broadcasts?,در کشور شما مکان‌ ها یا محل‌هایی که افراد معمولاً برای تماشای برنامه‌های ورزشی در آنجا جمع می‌شوند، کدام‌ها هستند؟,B,"['cafes', 'cafe', 'teahouse', 'bars']","['καφενείο', 'كافه', 'çayxana', 'መጠጥ ቤቶች']","['Greece', 'Iran', 'Azerbaijan', 'Ethiopia']","['Europe', 'Western Asia', 'Western Asia', 'Africa']",1,cafe
Ca-sp-06,Iran,Western Asia,Which is the most important meal of the day to people from Iran?,کدام وعده غذایی از روز برای مردم درایران مهم‌تر است؟,C,"['dinner', 'injera', 'lunch', 'the midday meal']","['şam yeməyi', 'እንጀራ', 'نهار', 'la comida del mediodía']","['Azerbaijan', 'Ethiopia', 'Iran', 'Spain']","['Western Asia', 'Africa', 'Western Asia', 'Europe']",2,lunch
Ca-sp-09,Iran,Western Asia,What do people from Iran usually eat for dessert?,مردم درایران معمولاً برای دسر چه می‌خورند؟,D,"['orange', 'apple crumble', 'cake', 'jelly']","['ብርቱካን', 'apple crumble', 'tort', 'ژله']","['Ethiopia', 'UK', 'Azerbaijan', 'Iran']","['Africa', 'Europe', 'Western Asia', 'Western Asia']",3,jelly
Ca-sp-21,Iran,Western Asia,At which month do people usually take holidays in Iran? (Provide Arabic numerals (1~12) only.),مردم معمولاً در چه ماهی در کشور شما تعطیلات می‌گیرند؟ (فقط از اعداد استفاده کنید),A,"['1', '7', '8', '12']","['1', '7', '8', '12']","['Iran', 'Azerbaijan', 'Greece', 'Northern_Nigeria']","['Western Asia', 'Western Asia', 'Europe', 'Africa']",0,1
Ca-sp-29,Iran,Western Asia,What tradition is there in Iran for New Year's Eve?,در شب سال نو درایران چه سنت‌هایی وجود دارد؟,B,"['eat the grapes to the rhythm of the clock in the square', 'setting the haft-seen table', 'visit relatives', 'singing']","['comer las uvas al ritmo del reloj de la plaza', 'چیدن سفره هفت سین', 'qohumları ziyarət etmək', 'Kiɗa']","['Spain', 'Iran', 'Azerbaijan', 'Northern_Nigeria']","['Europe', 'Western Asia', 'Western Asia', 'Africa']",1,setting the haft-seen table
Ca-sp-41,Iran,Western Asia,Where do the dependent elderly usually live in Iran?,درایران افراد مسن وابسته معمولاً در کجا زندگی می‌کنند؟,C,"['care homes', 'their houses', 'nursing home', 'house']","['care homes', 'Gidanjensu ', 'خانه سالمندان', 'ailə evlərində']","['UK', 'Northern_Nigeria', 'Iran', 'Azerbaijan']","['Europe', 'Africa', 'Western Asia', 'Western Asia']",2,nursing home
Ca-sp-42,Iran,Western Asia,"How long (in weeks) is Iran's maternity leave for mums? (Provide Arabic numerals (e.g., 20) only.)",در کشور شما مرخصی زایمان برای مادران چند هفته است؟ (فقط از اعداد استفاده کنید),D,"['9', '18', '14', '36']","['9', '18', '14', '36']","['Mexico', 'Azerbaijan', 'Algeria', 'Iran']","['North America', 'Western Asia', 'Africa', 'Western Asia']",3,36
Gu-ch-09,Iran,Western Asia,What sports do women like to play the most in Iran?,درایران زنان بیشتر به بازی کردن چه ورزش‌هایی علاقه دارند؟,A,"['dance', 'volleyball', 'basketball', 'gymnastics']","['رقص', 'voleybol', 'basketball', 'الجمباز']","['Iran', 'Azerbaijan', 'US', 'Algeria']","['Western Asia', 'Western Asia', 'North America', 'Africa']",0,dance
Gu-ch-32,Iran,Western Asia,"What is the duration of compulsory education in years in Iran? (Provide Arabic numerals (e.g., 12) only.)",در کشور شما مدت زمان آموزش اجباری به سال چقدر است؟ (فقط از اعداد استفاده کنید),B,"['15', '8', '9', '18']","['15', '8', '9', '18']","['Mexico', 'Iran', 'Azerbaijan', 'Ethiopia']","['North America', 'Western Asia', 'Western Asia', 'Africa']",1,8
Ji-ko-03,Iran,Western Asia,Which region/city has the highest number of financial companies in Iran?,کدام منطقه/شهر بیشترین تعداد شرکت‌های مالی را درایران دارد؟,C,"['addis ababa', 'baku', 'tehran', 'New York City']","['አዲስ አበባ', 'Bakı', 'تهران', 'New York City']","['Ethiopia', 'Azerbaijan', 'Iran', 'US']","['Africa', 'Western Asia', 'Western Asia', 'North America']",2,tehran
Ji-ko-07,Iran,Western Asia,What is the most famous private company in Iran?,معروف‌ترین شرکت خصوصی درایران چیست؟,D,"['pasha holding', 'modelo group', 'dangote company', 'iran khodro']","['Paşa Holdinq', 'grupo modelo', 'kamfanin dangote', 'ايرانخودرو']","['Azerbaijan', 'Mexico', 'Northern_Nigeria', 'Iran']","['Western Asia', 'North America', 'Africa', 'Western Asia']",3,iran khodro
Ji-ko-09,Iran,Western Asia,What do people typically eat during company get-together in Iran?,مردم معمولاً در دورهمی‌های شرکتی درایران چه غذاهایی می‌خورند؟,A,"['rice with kebab', 'burgers', 'sandwich', 'rice']","['چلو کباب', 'burgers', 'sendviçlər', 'shinkafa']","['Iran', 'US', 'Azerbaijan', 'Northern_Nigeria']","['Western Asia', 'North America', 'Western Asia', 'Africa']",0,rice with kebab
Ji-ko-14,Iran,Western Asia,What is the representative export item of Iran?,کالای صادراتی نماینده درایران چیست؟,B,"['petroleum', 'pistachio', 'tea leaf', 'oil']","['البترول', 'پسته', 'চাহপাত', 'neft']","['Algeria', 'Iran', 'Assam', 'Azerbaijan']","['Africa', 'Western Asia', 'South Asia', 'Western Asia']",1,pistachio
Ji-ko-22,Iran,Western Asia,What do people especially spend their first salary on in Iran's society?,درایران مردم در جامعه معمولاً اولین حقوق خود را صرف چه چیزی می‌کنند؟,C,"['their parents', 'pants', 'house rent', 'household appliance']","['والديهم', 'pakaian', 'اجاره خانه', 'ev əşyaları']","['Algeria', 'Indonesia', 'Iran', 'Azerbaijan']","['Africa', 'South Asia', 'Western Asia', 'Western Asia']",2,house rent
Ji-ko-24,Iran,Western Asia,What is the most preferred recreational facility among children in Iran?,در کشور شما محبوب‌ترین امکانات تفریحی برای کودکان چیست؟,D,"['sports', 'entertainment centers', 'ednamall', 'park']","['খেলা ধূলা', 'əyləncə mərkəzləri', 'ኤድናሞል', 'پارک']","['Assam', 'Azerbaijan', 'Ethiopia', 'Iran']","['South Asia', 'Western Asia', 'Africa', 'Western Asia']",3,park
Ji-ko-25,Iran,Western Asia,What are the family-related holidays in Iran?,درایران تعطیلات مرتبط با خانواده چیست؟,A,"['nowruz holiday', 'eid holiday', 'new year', 'novruz']","['عيد نوروز', 'lebaran idul fitri', 'አዲስ አመት', 'Novruz bayramı']","['Iran', 'Indonesia', 'Ethiopia', 'Azerbaijan']","['Western Asia', 'South Asia', 'Africa', 'Western Asia']",0,nowruz holiday
Ji-ko-27,Iran,Western Asia,What is the common gift you give when visiting elderly parents in Iran?,درایران هنگام دیدن والدین مسن، معمولاً چه هدیه‌ای می‌دهید؟,B,"['kola nut', 'sweets', 'clothes', 'fruit']","['goro', 'شیرینی', 'কাপোৰ', 'meyvə']","['Northern_Nigeria', 'Iran', 'Assam', 'Azerbaijan']","['Africa', 'Western Asia', 'South Asia', 'Western Asia']",1,sweets
Ji-ko-28,Iran,Western Asia,When is the first day that people celebrate after a child is born in Iran?,درایران اولین روزی که مردم پس از تولد کودک جشن می‌گیرند، چه زمانی است؟,C,"['naming ceremony', 'fortieth day', 'one-month birthday', ""on the same day as the child's birth""]","['ranar suna', 'uşağın qırxını çıxarmaq', 'تولد یک ماهگی', 'di hari yang sama dengan kelahiran si anak']","['Northern_Nigeria', 'Azerbaijan', 'Iran', 'Indonesia']","['Africa', 'Western Asia', 'Western Asia', 'South Asia']",2,one-month birthday
Ji-ko-29,Iran,Western Asia,Which age's birthday is celebrated the most grandly in Iran's society?,درایران در جامعه، تولد چه سنی باشکوه‌ترین جشن گرفته می‌شود؟,D,"['50', '80', '18', '1']","['50', '80', '18', '1']","['Azerbaijan', 'China', 'Greece', 'Iran']","['Western Asia', 'East Asia', 'Europe', 'Western Asia']",3,1
Ji-ko-34,Iran,Western Asia,How do elementary school students in Iran go to school?,درایران دانش‌آموزان دبستانی چگونه به مدرسه می‌روند؟,A,"['school service', 'car', 'bus', 'parent pick-up and drop-off']","['سرویس مدرسه', 'maşın', 'autobús', '家长接送']","['Iran', 'Azerbaijan', 'Spain', 'China']","['Western Asia', 'Western Asia', 'Europe', 'East Asia']",0,school service
Ji-ko-35,Iran,Western Asia,What is the most common form of private education in Iran?,درایران شایع‌ترین شکل آموزش خصوصی چیست؟,B,"['private school', 'private tutor', 'lyceums', 'boarding school']","['私立学校', 'معلم خصوصی', 'liseylər', 'boarding school']","['China', 'Iran', 'Azerbaijan', 'UK']","['East Asia', 'Western Asia', 'Western Asia', 'Europe']",1,private tutor
Ji-ko-38,Iran,Western Asia,Which major is considered the most difficult to gain admission to in Iran?,در کشور شما ورود به کدام رشته تحصیلی از همه دشوارتر محسوب می‌شود؟,C,"['medicine', 'college of medicine', 'medical', 'medical science']","['tibb', '의예과', 'پزشکی', 'ιατρική']","['Azerbaijan', 'South_Korea', 'Iran', 'Greece']","['Western Asia', 'East Asia', 'Western Asia', 'Europe']",2,medical
Ji-ko-40,Iran,Western Asia,What do high school students typically do during break time in schools in Iran?,درایران دانش‌آموزان دبیرستانی معمولاً در زنگ تفریح مدارس چه کارهایی انجام می‌دهند؟,D,"['game', 'to eat', 'chat', 'football']","['게임', 'comer', 'dostları ilə danışırlar', 'فوتبال']","['South_Korea', 'Spain', 'Azerbaijan', 'Iran']","['East Asia', 'Europe', 'Western Asia', 'Western Asia']",3,football
Ji-ko-41,Iran,Western Asia,What kind of shoes do students wear in schools in Iran?,درایران دانش‌آموزان در مدارس چه نوع کفش‌هایی به پا می‌کنند؟,A,"['sneakers', 'indoor shoes', 'black shoes', 'classic shoes']","['كتوني', '실내화', 'black shoes', 'klassik']","['Iran', 'South_Korea', 'UK', 'Azerbaijan']","['Western Asia', 'East Asia', 'Europe', 'Western Asia']",0,sneakers
Ji-ko-44,Iran,Western Asia,Which region (within a city) in Iran has the highest academic fervor?,درایران کدام منطقه (در درون یک شهر) بیشترین شور و شوق علمی را دارد؟,B,"['university city', 'enghelab street', 'sumgait', 'beijing']","['ciudad universitaria (UNAM)', 'خیابان انقلاب', 'Sumqayıt', '北京']","['Mexico', 'Iran', 'Azerbaijan', 'China']","['North America', 'Western Asia', 'Western Asia', 'East Asia']",1,enghelab street
Jo-sp-18,Iran,Western Asia,"How many holiday days per year does a standard worker gets in Iran? (Provide Arabic numerals (e.g., 12) only.)",یک کارگر استاندارد در کشور شما سالانه چند روز تعطیلی دارد؟ (فقط اعداد ارائه دهید.),C,"['20', '5-8', '80', '10']","['20', '5-8', '80', '10']","['Azerbaijan', 'US', 'Iran', 'China']","['Western Asia', 'North America', 'Western Asia', 'East Asia']",2,80
Jo-sp-19,Iran,Western Asia,What region in Iran has been traditionally associated with agriculture?,کدام منطقه درایران به طور سنتی با کشاورزی مرتبط بوده است؟,D,"['imishli', 'north of mexico', 'honam', 'north']","['İmişli', 'norte de méxico', '호남', 'شمال']","['Azerbaijan', 'Mexico', 'South_Korea', 'Iran']","['Western Asia', 'North America', 'East Asia', 'Western Asia']",3,north
Jo-sp-32,Iran,Western Asia,What sport do elementary school students tend to practice at school in Iran?,درایران دانش‌آموزان دبستانی معمولاً چه ورزشی را در مدرسه تمرین می‌کنند؟,A,"['football', 'soccer', 'dodgeball', 'basketball']","['فوتبال', 'futbol', '피구', 'basketball']","['Iran', 'Azerbaijan', 'South_Korea', 'US']","['Western Asia', 'Western Asia', 'East Asia', 'North America']",0,football
Jod-ch-06,Iran,Western Asia,What is the most popular traditional alcohol in Iran?,محبوب‌ترین نوع الکل سنتی درایران چیست؟,B,"['rice liquor', 'red wine', 'araq', 'bai']","['সাঁজ', 'شراب سرخ', 'araq', '白酒']","['Assam', 'Iran', 'Azerbaijan', 'China']","['South Asia', 'Western Asia', 'Western Asia', 'East Asia']",1,red wine
Jod-ch-12,Iran,Western Asia,What kind of soup do people from Iran like to have?,مردم درایران چه نوع سوپی دوست دارند بخورند؟,C,"['lentil', 'tomato potato soup', 'barley soup', 'chicken soup']","['mərcimək', '西红柿马铃薯汤', 'سوپ جو', 'sup ayam']","['Azerbaijan', 'China', 'Iran', 'Indonesia']","['Western Asia', 'East Asia', 'Western Asia', 'South Asia']",2,barley soup
Jod-ch-13,Iran,Western Asia,What street food do people from Iran like to eat?,مردم درایران چه غذاهای خیابانی دوست دارند بخورند؟,D,"['panipuri', 'doner kebab', 'stir-fried rice cakes', 'falafel']","['ফুচকা', 'dönər', '떡볶이', 'فلافل']","['Assam', 'Azerbaijan', 'South_Korea', 'Iran']","['South Asia', 'Western Asia', 'East Asia', 'Western Asia']",3,falafel
Jod-ch-16,Iran,Western Asia,What is the biggest festival in Iran?,درایران بزرگترین جشن چیست؟,A,"['nowruz', 'cherry-blossom viewing', 'indonesian independence day', 'novruz']","['نوروز', '벚꽃놀이', 'festival 17-an', 'novruz']","['Iran', 'South_Korea', 'Indonesia', 'Azerbaijan']","['Western Asia', 'East Asia', 'South Asia', 'Western Asia']",0,nowruz
Jod-ch-30,Iran,Western Asia,What are the specific decorations or symbols associated with the most biggest festival in Iran?,درایران تزئینات یا نمادهای خاص مرتبط با بزرگترین جشن چیست؟,B,"['beer', 'haft-seen', 'samani', 'mexican flags']","['μπύρα', 'هفت سین', 'səməni', 'banderas mexicanas']","['Greece', 'Iran', 'Azerbaijan', 'Mexico']","['Europe', 'Western Asia', 'Western Asia', 'North America']",1,haft-seen
Jod-ch-37,Iran,Western Asia,What sports do women like to watch the most in Iran?,درایران زنان بیشتر دوست دارند چه ورزش‌هایی را تماشا کنند؟,C,"['tennis', 'volleyball', 'football', 'basketball']","['tennis', 'voleybol', 'فوتبال', 'μπάσκετ']","['US', 'Azerbaijan', 'Iran', 'Greece']","['North America', 'Western Asia', 'Western Asia', 'Europe']",2,football
Jod-ch-41,Iran,Western Asia,What is the common leisure activity that females in their 20s in Iran engage in?,در ایران فعالیت تفریحی معمولی که خانم‌ها در دهه بیست سالگی زندگی شان انجام میدهند چیست؟,D,"['dance', 'walking', 'go shopping', 'sport']","['bailar', 'gəzinti', 'ir a comprar', 'ورزش']","['Mexico', 'Azerbaijan', 'Spain', 'Iran']","['North America', 'Western Asia', 'Europe', 'Western Asia']",3,sport
Jod-ch-42,Iran,Western Asia,What is the common leisure activity that males in their 20s in Iran engage in?,در ایران فعالیت تفریحی معمولی که مردان در دهه بیست سالگی زندگی شان انجام میدهند چیست؟,A,"['teahouse', 'sports', 'playing video games', 'play soccer']","['چایخانه', 'i̇dmanla məşğul olurlar', 'playing video games', 'jugar al fútbol']","['Iran', 'Azerbaijan', 'US', 'Spain']","['Western Asia', 'Western Asia', 'North America', 'Europe']",0,teahouse
Jod-ch-46,Iran,Western Asia,"How long (in hours) do people usually take a break after lunch on a weekday in Iran? (Provide Arabic numerals up to one decimal point (e.g., 2, 3.5) only.)",مردم معمولاً چند ساعت (به ساعت) پس از ناهار در یک روز کاری در کشور شما استراحت می‌کنند؟ (فقط اعداد تا یک رقم اعشار (مثلاً 2، 3.5) ارائه دهید.),B,"['0', '1.5', '1', '0.5']","['0', '1.5', '1', '0.5']","['Azerbaijan', 'Iran', 'Mexico', 'UK']","['Western Asia', 'Western Asia', 'North America', 'Europe']",1,1.5
Jod-ch-56,Iran,Western Asia,"What is the typical retirement age for women in Iran? (Provide Arabic numerals (e.g., 12) only.)",سن بازنشستگی معمول برای زنان در کشور شما چند سال است؟ (فقط عدد بنویسید.),C,"['67', '63', '60', '65']","['67', '63', '60', '65']","['UK', 'Azerbaijan', 'Iran', 'US']","['Europe', 'Western Asia', 'Western Asia', 'North America']",2,60
Jod-ch-61,Iran,Western Asia,Which occupation is most preferred among females in Iran?,کدام شغل در میان زنان درایران بیشتر مورد ترجیح است؟,D,"['educator', 'teaching', 'teacher', 'housekeeping']","['εκπαιδευτικός', 'müəllimlik', 'শিক্ষক', 'خانه داری']","['Greece', 'Azerbaijan', 'Assam', 'Iran']","['Europe', 'Western Asia', 'South Asia', 'Western Asia']",3,housekeeping
Ki-pe-24,Iran,Western Asia,What language is taught in schools in Iran besides English?,درایران به جز انگلیسی، چه زبان‌هایی در مدارس تدریس داده می‌شود؟,A,"['arabic', 'indonesian language', 'russian', 'german']","['عربی', 'bahasa indonesia', 'rus dili', 'γερμανικά']","['Iran', 'Indonesia', 'Azerbaijan', 'Greece']","['Western Asia', 'South Asia', 'Western Asia', 'Europe']",0,arabic
Ki-pe-32,Iran,Western Asia,What food do the hosts usually prepare for the guests in Iran?,معمولاً میزبان‌ها درایران چه غذاهایی برای مهمان‌ها تهیه می‌کنند؟,B,"['paella', 'kebab and stew', 'arrangement of rice', 'dolma']","['paella', 'كباب و خورشت', 'ভাতৰ আয়োজন', 'dolma']","['Spain', 'Iran', 'Assam', 'Azerbaijan']","['Europe', 'Western Asia', 'South Asia', 'Western Asia']",1,kebab and stew
Ki-pe-43,Iran,Western Asia,What is the name of the popular bread in Iran?,نام نان محبوب درایران چیست؟,C,"['tandoor bread', 'sariroti', 'sangak', 'baguette']","['təndir çörəyi', 'sariroti', 'سنگک', 'barra de pan']","['Azerbaijan', 'Indonesia', 'Iran', 'Spain']","['Western Asia', 'South Asia', 'Western Asia', 'Europe']",2,sangak
Kik-in-01,Iran,Western Asia,What national holiday has the longest duration in Iran?,درایران کدام تعطیلات ملی طولانی‌ترین مدت زمان را دارد؟,D,"['novruz', 'durga puja', 'easter', 'iranian new year holidays']","['novruz', 'দুৰ্গা পূজা', 'easter', 'تعطیلات سال نو ایرانی']","['Azerbaijan', 'Assam', 'UK', 'Iran']","['Western Asia', 'South Asia', 'Europe', 'Western Asia']",3,iranian new year holidays
Kik-in-06,Iran,Western Asia,What event is usually held before a wedding in Iran?,چه مراسمی معمولاً قبل از عروسی درایران برگزار می‌شود؟,A,"['engagement', 'henna ceremony', 'bachelor party, stag weekend, stag party, stag night', 'sangjit']","['عقد', 'xınayaxtı', 'bachelor party, stag weekend, stag party, stag night', 'sangjit']","['Iran', 'Azerbaijan', 'UK', 'Indonesia']","['Western Asia', 'Western Asia', 'Europe', 'South Asia']",0,engagement
Kik-in-07,Iran,Western Asia,What is usually shared to the children during (Lunar) New Year in Iran?,معمولاً چه چیزهایی در طول سال نو (شمسی) در کشور شما بین کودکان تقسیم می‌شود؟,B,"['toy', 'eidi', 'fireworks', 'gift']","['oyuncaq', 'عیدی', 'fuegos artificiales', 'উপহাৰ']","['Azerbaijan', 'Iran', 'Mexico', 'Assam']","['Western Asia', 'Western Asia', 'North America', 'South Asia']",1,eidi
Kik-in-08,Iran,Western Asia,What activities are usually done days before Ramadan in Iran?,درایران چه فعالیت‌هایی معمولاً در روزهای قبل از رمضان انجام می‌شود؟,C,"['""sunnah"" fasting', 'ramadan tent', ""mid-sha'ban celebration"", 'singing']","['puasa sunnah', 'ramazan çadırı', 'جشن نیمه شعبان', 'cantos']","['Indonesia', 'Azerbaijan', 'Iran', 'Mexico']","['South Asia', 'Western Asia', 'Western Asia', 'North America']",2,mid-sha'ban celebration
Kik-in-10,Iran,Western Asia,What is the most popular tourist attraction for foreign visitors in Iran?,محبوب‌ترین جاذبه‌ی گردشگری برای بازدیدکنندگان خارجی درایران چیست؟,D,"['statue of liberty', 'inner city', 'majuli', 'persepolis']","['statue of liberty', 'i̇çərişəhər', 'মাজুলী', 'تخت جمشید']","['US', 'Azerbaijan', 'Assam', 'Iran']","['North America', 'Western Asia', 'South Asia', 'Western Asia']",3,persepolis
Kik-in-11,Iran,Western Asia,"What is the most popular religious sites (temple, church, etc.) for tourism in Iran?",محبوب‌ترین اماکن مذهبی (معبد، کلیسا و غیره) برای گردشگری درایران کدامند؟,A,"['imam reza', 'təzə pir mosque', 'borobudur', 'St. Peters']","['امام رضا', 'təzəpir məscidi', 'borobudur', 'St. Peters']","['Iran', 'Azerbaijan', 'Indonesia', 'US']","['Western Asia', 'Western Asia', 'South Asia', 'North America']",0,imam reza
Kik-in-15,Iran,Western Asia,What clothes do women usually wear on graduation commencement ceremony in Iran?,زنان معمولاً چه لباس‌هایی را در مراسم فارغ‌التحصیلی درایران می‌پوشند؟,B,"['academic dress', 'manteau and veil', 'traditional clothing', 'regular clothes']","['学位服', 'مانتو و مقنعه', 'milli geyimlər', 'ملابسهم العادية']","['China', 'Iran', 'Azerbaijan', 'Algeria']","['East Asia', 'Western Asia', 'Western Asia', 'Africa']",1,manteau and veil
Kik-in-36,Iran,Western Asia,Who is the most popular soccer coach in Iran?,درایران محبوب‌ترین مربی فوتبال چه کسی است؟,C,"['rabah saâdane', 'gurban gurbanov', 'queiroz', 'guus hiddink']","['رابح سعدان', 'Qurban Qurbanov', 'كيروش', '거스 히딩크']","['Algeria', 'Azerbaijan', 'Iran', 'South_Korea']","['Africa', 'Western Asia', 'Western Asia', 'East Asia']",2,queiroz
Kik-in-37,Iran,Western Asia,What soccer teams in Iran are famous for their intense rivalry? (e.g. ___ vs ___),درایران چه تیم‌های فوتبال به خاطر رقابت شدیدشان معروف هستند؟ (مثلاً ___ در مقابل ___),D,"['evergrande vs. luneng', 'ethiopian coffee vs st. george', 'neftchi vs qarabag', 'persepolis against esteghlal']","['恒大对鲁能', 'የጊዮርጊስ እና የቡና', 'Neftçi vs Qarabağ', 'پرسپوليس در مقابل استقلال']","['China', 'Ethiopia', 'Azerbaijan', 'Iran']","['East Asia', 'Africa', 'Western Asia', 'Western Asia']",3,persepolis against esteghlal
Na-ko-02,Iran,Western Asia,What cafe beverage do people from Iran most commonly enjoy?,مردم درایران معمولاً از چه نوشیدنی کافی شاپ بیشتر لذت می‌برند؟,A,"['coffee', 'tea', 'macchiato', 'americano']","['قهوه', 'çay', 'ማኪያቶ', '아메리카노']","['Iran', 'Azerbaijan', 'Ethiopia', 'South_Korea']","['Western Asia', 'Western Asia', 'Africa', 'East Asia']",0,coffee
Na-ko-05,Iran,Western Asia,What is the typical delivery food in Iran?,غذای معمول تحویلی درایران چیست؟,B,"['skewers', 'pizza', 'rice', 'doner kebab']","['烧烤', 'پیتزا', 'shinkafa', 'dönər']","['China', 'Iran', 'Northern_Nigeria', 'Azerbaijan']","['East Asia', 'Western Asia', 'Africa', 'Western Asia']",1,pizza
Na-ko-07,Iran,Western Asia,What type of meat is consumed most by people from Iran?,مردم درایران بیشتر از چه نوع گوشتی استفاده می‌کنند؟,C,"['beef', 'pork', 'chicken', 'sheep']","['mal əti', '돼지고기', 'مرغ', 'Naman rago']","['Azerbaijan', 'South_Korea', 'Iran', 'Northern_Nigeria']","['Western Asia', 'East Asia', 'Western Asia', 'Africa']",2,chicken
Na-ko-08,Iran,Western Asia,What fruit do people from Iran often eat in the autumn season?,مردم درایران در فصل پاییز معمولاً چه میوه‌ای می‌خورند؟,D,"['apples', 'apple', 'banana', 'orange']","['μήλα', 'alma', 'الموز', 'پرتقال']","['Greece', 'Azerbaijan', 'Algeria', 'Iran']","['Europe', 'Western Asia', 'Africa', 'Western Asia']",3,orange
Na-ko-09,Iran,Western Asia,What side dish is the most commonly served on a dining table in Iran?,چه پیش غذایی در کشور شما معمول است؟,A,"['soup', 'azerbaijani rice', 'potatoes', 'salad']","['سوپ', 'plov', 'patatas', 'السلطة']","['Iran', 'Azerbaijan', 'Spain', 'Algeria']","['Western Asia', 'Western Asia', 'Europe', 'Africa']",0,soup
