ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Gu-ch-05,Assam,South Asia,What sports do seniors like the most in Assam?,অসমত বৃদ্ধ লোকসকলে কি ক্ৰীড়া সবাতোকৈ অধিক পছন্দ কৰে?,A,"['walk', 'cards', 'badminton', 'baseball']","['খোজকঢ়া', 'karta', 'bulutangkis', 'baseball']","['Assam', 'Northern_Nigeria', 'Indonesia', 'US']","['South Asia', 'Africa', 'South Asia', 'North America']",0,walk
Gu-ch-11,Assam,South Asia,What sports event has Assam won the most gold medals at the Olympics?,অলিম্পিকত অসমে কোন ক্ৰীড়া ইভেণ্টত সৰ্বাধিক সোণৰ পদক জিকিছে?,B,"['badminton', 'hockey', 'wrestling', 'running']","['badminton', 'হকী', 'güləş', 'الركض']","['Indonesia', 'Assam', 'Azerbaijan', 'Algeria']","['South Asia', 'South Asia', 'Western Asia', 'Africa']",1,hockey
Gu-ch-15,Assam,South Asia,What sports do male students in university like to play the most in Assam?,অসমত বিশ্ববিদ্যালয়ৰ পুৰুষ ছাত্ৰসকলে কি ক্ৰীড়া খেলিবলৈ সবাতোকৈ অধিক পছন্দ কৰে?,C,"['badminton', 'football', 'cricket', 'soccer']","['badminton', 'فوتبال', 'ক্ৰিকেট', 'كرة القدم']","['Indonesia', 'Iran', 'Assam', 'Algeria']","['South Asia', 'Western Asia', 'South Asia', 'Africa']",2,cricket
Gu-ch-31,Assam,South Asia,"What is the duration of elementary school in years in Assam? (Provide Arabic numerals (e.g., 12) only.)","অসমত প্ৰাথমিক বিদ্যালয়ৰ সময়কাল কিমান বছৰৰ? (কেৱল আৰবী সংখ্যা (যেনে, 12) প্ৰদান কৰক।)",D,"['8', '6', '4', '5']","['8', '6', '4', '5']","['Ethiopia', 'Indonesia', 'Azerbaijan', 'Assam']","['Africa', 'South Asia', 'Western Asia', 'South Asia']",3,5
Gu-ch-32,Assam,South Asia,"What is the duration of compulsory education in years in Assam? (Provide Arabic numerals (e.g., 12) only.)","অসমত বাধ্যতামূলক শিক্ষাৰ সময়কাল কিমান বছৰৰ? (কেৱল আৰবী সংখ্যা (যেনে, 12) প্ৰদান কৰক।)",A,"['14', '12', '18', '8']","['14', '12', '18', '8']","['Assam', 'Indonesia', 'Ethiopia', 'Iran']","['South Asia', 'South Asia', 'Africa', 'Western Asia']",0,14
Ji-ko-03,Assam,South Asia,Which region/city has the highest number of financial companies in Assam?,অসমত কোন অঞ্চল/চহৰত আৰ্থিক প্ৰতিষ্ঠানৰ সংখ্যা সৰ্বাধিক?,B,"['baku', 'guwahati', 'kano', 'jakarta']","['Bakı', 'গুৱাহাটী', 'kano', 'jakarta']","['Azerbaijan', 'Assam', 'Northern_Nigeria', 'Indonesia']","['Western Asia', 'South Asia', 'Africa', 'South Asia']",1,guwahati
Ji-ko-07,Assam,South Asia,What is the most famous private company in Assam?,অসমৰ আটাইতকৈ বিখ্যাত ব্যক্তিগত কোম্পানীটো কি?,C,"['iran khodro', 'dangote company', 'the assam tribune', 'indofood']","['ايرانخودرو', 'kamfanin dangote', 'দ্য আছাম ট্ৰিবিউন', 'indofood']","['Iran', 'Northern_Nigeria', 'Assam', 'Indonesia']","['Western Asia', 'Africa', 'South Asia', 'South Asia']",2,the assam tribune
Ji-ko-09,Assam,South Asia,What do people typically eat during company get-together in Assam?,অসমত কোম্পানীৰ লোকসকলে সমবেত হোৱা সময়ত সাধাৰণতে কি খায়?,D,"['buffet', 'hot pot', 'sandwich', 'tea']","['prasmanan', '火锅', 'σάντουιτς', 'চাহ']","['Indonesia', 'China', 'Greece', 'Assam']","['South Asia', 'East Asia', 'Europe', 'South Asia']",3,tea
Ji-ko-14,Assam,South Asia,What is the representative export item of Assam?,অসমৰ প্ৰতিনিধিত্বমূলক ৰপ্তানি সামগ্ৰীটো কি?,A,"['tea leaf', 'ham', 'indomie', 'yiwu small commodities']","['চাহপাত', 'jamón', 'indomie', '义乌小商品']","['Assam', 'Spain', 'Indonesia', 'China']","['South Asia', 'Europe', 'South Asia', 'East Asia']",0,tea leaf
Ji-ko-16,Assam,South Asia,Where do mothers stay for a certain period after childbirth for recovery in Assam?,অসমত প্ৰসৱৰ পিছত নিৰ্দিষ্ট সময়ছোৱা মাতৃসকলে ক'ত বিশ্ৰাম কৰে?,B,"['postpartum care center', 'home', 'hospital', 'house']","['月子中心', 'নিজা ঘৰত', 'hospital', 'rumah']","['China', 'Assam', 'UK', 'Indonesia']","['East Asia', 'South Asia', 'Europe', 'South Asia']",1,home
Ji-ko-22,Assam,South Asia,What do people especially spend their first salary on in Assam's society?,অসমীয় সমাজত মানুহে বিশেষকৈ তেওঁলোকৰ প্ৰথম দৰমহা কিহত ব্যয় কৰে?,C,"['pants', 'food', 'gift for the loved one', 'gift for parents']","['pakaian', 'φαγητό', 'প্ৰীয় জন ৰ উপহাৰ ত', '부모님 선물']","['Indonesia', 'Greece', 'Assam', 'South_Korea']","['South Asia', 'Europe', 'South Asia', 'East Asia']",2,gift for the loved one
Ji-ko-24,Assam,South Asia,What is the most preferred recreational facility among children in Assam?,অসমত শিশুসকলৰ মাজত সবাতোকৈ জনপ্ৰিয় বিনোদন সুবিধাটো কি?,D,"['ball pit', 'timezone', 'playground', 'sports']","['parque de bolas', 'timezone', '놀이터', 'খেলা ধূলা']","['Spain', 'Indonesia', 'South_Korea', 'Assam']","['Europe', 'South Asia', 'East Asia', 'South Asia']",3,sports
Ji-ko-25,Assam,South Asia,What are the family-related holidays in Assam?,অসমত পৰিয়াল-সম্পৰ্কীয় বন্ধসমূহ কি কি?,A,"['maternity leave', 'christmas', 'eid holiday', ""children's day""]","['প্ৰসূতিকালীন বন্ধ\u200b', 'christmas', 'lebaran idul fitri', '어린이날']","['Assam', 'UK', 'Indonesia', 'South_Korea']","['South Asia', 'Europe', 'South Asia', 'East Asia']",0,maternity leave
Ji-ko-26,Assam,South Asia,What are the key milestones associated with children's independence from their parents in Assam's society?,অসমীয় সমাজত অভিভাৱকৰ পৰা শিশুসকলৰ স্বাধীনতা সম্পৰ্কীয় মুখ্য মাইলষ্ট'নসমূহ কি কি?,B,"['entering college', 'love affection', 'getting married', 'work']","['masuk kuliah', 'প্ৰেম ভালপোৱা', 'que se casen', '工作']","['Indonesia', 'Assam', 'Mexico', 'China']","['South Asia', 'South Asia', 'North America', 'East Asia']",1,love affection
Ji-ko-27,Assam,South Asia,What is the common gift you give when visiting elderly parents in Assam?,অসমত বৃদ্ধ পিতৃ-মাতৃক লগ পালে সাধাৰণতে কি উপহাৰ দিয়া হয়?,C,"['snack', 'wine', 'clothes', 'health care products']","['makanan ringan', 'wine', 'কাপোৰ', '保健食品']","['Indonesia', 'US', 'Assam', 'China']","['South Asia', 'North America', 'South Asia', 'East Asia']",2,clothes
Ji-ko-28,Assam,South Asia,When is the first day that people celebrate after a child is born in Assam?,অসমত এটা শিশু জন্ম গ্ৰহণ কৰাৰ পিছত মানুহে প্ৰথম কোনটো দিন উদযাপন কৰে?,D,"['baptism', 'first birthday party', ""on the same day as the child's birth"", 'days of a month']","['bautismo', '돌', 'di hari yang sama dengan kelahiran si anak', 'এক মাহৰ দিনা']","['Mexico', 'South_Korea', 'Indonesia', 'Assam']","['North America', 'East Asia', 'South Asia', 'South Asia']",3,days of a month
Ji-ko-33,Assam,South Asia,Where do high school students in Assam usually go after dinner?,অসমৰ উচ্চ মাধ্যমিক বিদ্যালয়ৰ ছাত্ৰ-ছাত্ৰীসকলে সাধাৰণতে ৰাতিৰ আহাৰৰ পিছত ক'লৈ যায়?,A,"['sleeps at home', ""friend's house"", 'house', 'academy']","['ঘৰত শুই থাকে', ""friend's house"", 'rumah', '학원']","['Assam', 'US', 'Indonesia', 'South_Korea']","['South Asia', 'North America', 'South Asia', 'East Asia']",0,sleeps at home
Ji-ko-35,Assam,South Asia,What is the most common form of private education in Assam?,অসমত ব্যক্তিগত শিক্ষাৰ আটাইতকৈ সাধাৰণ প্ৰকাৰটো কি?,B,"['english course', 'domestic education', 'private school', 'lyceums']","['kursus bahasa inggris', 'ঘৰুৱা শিক্ষা', '私立学校', 'liseylər']","['Indonesia', 'Assam', 'China', 'Azerbaijan']","['South Asia', 'South Asia', 'East Asia', 'Western Asia']",1,domestic education
Ji-ko-40,Assam,South Asia,What do high school students typically do during break time in schools in Assam?,অসমৰ বিদ্যালয়সমূহৰ বিৰতিৰ সময়ত উচ্চ মাধ্যমিক বিদ্যালয়ৰ ছাত্ৰ-ছাত্ৰীসকলে সাধাৰণতে কি কৰে?,C,"['go to the toilet', 'buying food in the canteen', 'eat', 'football']","['上厕所', 'membeli makanan di kantin', 'জলপান খায়', 'فوتبال']","['China', 'Indonesia', 'Assam', 'Iran']","['East Asia', 'South Asia', 'South Asia', 'Western Asia']",2,eat
Ji-ko-41,Assam,South Asia,What kind of shoes do students wear in schools in Assam?,অসমৰ বিদ্যালয়সমূহত ছাত্ৰ-ছাত্ৰীসকলে কি ধৰণৰ জোতা পিন্ধে?,D,"['classic shoes', 'black shoes', 'indoor shoes', 'black formal shoes']","['klassik', 'hitam', '실내화', ""ক'লা ফৰমেল জোতা""]","['Azerbaijan', 'Indonesia', 'South_Korea', 'Assam']","['Western Asia', 'South Asia', 'East Asia', 'South Asia']",3,black formal shoes
Ji-ko-44,Assam,South Asia,Which region (within a city) in Assam has the highest academic fervor?,অসমৰ কোন চহৰৰ (চহৰৰ ভিতৰত) অঞ্চলত শিক্ষাগত উৎসাহ সৰ্বাধিক?,A,"['jorhat', 'gangnam', 'enghelab street', 'jakarta']","['যোৰহাট', '강남', 'خیابان انقلاب', 'jakarta']","['Assam', 'South_Korea', 'Iran', 'Indonesia']","['South Asia', 'East Asia', 'Western Asia', 'South Asia']",0,jorhat
Ji-ko-45,Assam,South Asia,What do people look forward to the most at university festivals in Assam?,অসমৰ বিশ্ববিদ্যালয়ৰ উৎসৱসমূহক লৈ মানুহে সকলোতকৈ বেছি কি আশা কৰে?,B,"['food bazaar', 'entertainment', 'to learn', 'singers']","['bazaar makanan', 'মনোৰঞ্জন', 'aprender', 'τραγουδιστές']","['Indonesia', 'Assam', 'Mexico', 'Greece']","['South Asia', 'South Asia', 'North America', 'Europe']",1,entertainment
Jo-sp-01,Assam,South Asia,What is the second most popular sport in Assam?,অসমত দ্বিতীয় সৰ্বাধিক জনপ্ৰিয় ক্ৰীড়া কি?,C,"['badminton', 'basketball', 'cricket', 'baseball']","['badminton', 'μπάσκετ', 'ক্ৰিকেট', 'baseball']","['Indonesia', 'Greece', 'Assam', 'US']","['South Asia', 'Europe', 'South Asia', 'North America']",2,cricket
Jo-sp-02,Assam,South Asia,What is the most popular sport played without a ball in Assam?,অসমত বল অবিহনে খেলা সবাতোকৈ জনপ্ৰিয় ক্ৰীড়াটো কি?,D,"['badminton', 'wrestling', 'chess', 'kabaddi']","['badminton', 'lucha libre', 'ajedrez', 'কাবাডী']","['Indonesia', 'Mexico', 'Spain', 'Assam']","['South Asia', 'North America', 'Europe', 'South Asia']",3,kabaddi
Jo-sp-19,Assam,South Asia,What region in Assam has been traditionally associated with agriculture?,অসমৰ কোন অঞ্চলটো পৰম্পৰাগতভাৱে কৃষিকৰ্মৰ সৈতে জড়িত?,A,"['assam', 'midwest', 'andalusia', 'java']","['সমগ্ৰ অসম', 'midwest', 'andalucía', 'jawa']","['Assam', 'US', 'Spain', 'Indonesia']","['South Asia', 'North America', 'Europe', 'South Asia']",0,assam
Jo-sp-31,Assam,South Asia,"What time do high school students tend to leave school in Assam? (Provide in HH:MM format (e.g., 18:00, 09:00).)","অসমত উচ্চ মাধ্যমিক বিদ্যালয়ৰ ছাত্ৰ-ছাত্ৰীসকলে কেতিয়া বিদ্যালয় ত্যাগ কৰে? (HH:MM ফৰ্মেটত প্ৰদান কৰক (যেনে, 18:00, 09:00)।)",B,"['15:30', '14:30', '15:00', '14:00']","['15:30', '14:30', '15:00', '14:00']","['UK', 'Assam', 'Indonesia', 'Mexico']","['Europe', 'South Asia', 'South Asia', 'North America']",1,14:30
Jod-ch-01,Assam,South Asia,What eating utensils do people commonly used in Assam?,অসমত মানুহে সাধাৰণতে কি বাচন-বর্তন ব্যৱহাৰ কৰে?,C,"['spoon', 'fork', 'bronze utensils', 'knife']","['sendok', 'fork', 'কাঁহৰ বাচন-বর্তন', 'knife']","['Indonesia', 'US', 'Assam', 'UK']","['South Asia', 'North America', 'South Asia', 'Europe']",2,bronze utensils
Jod-ch-04,Assam,South Asia,What soft drink do people in Assam like to have?,অসমীয়া লোকে কি ধৰণৰ শীতল পানীয় পছন্দ কৰে?,D,"['coke', 'teh botol', 'coca cola', 'lemonade']","['kola', 'teh botol', 'Κόκα Κόλα', 'নেমু চৰ্বত']","['Azerbaijan', 'Indonesia', 'Greece', 'Assam']","['Western Asia', 'South Asia', 'Europe', 'South Asia']",3,lemonade
Jod-ch-06,Assam,South Asia,What is the most popular traditional alcohol in Assam?,অসমত সবাতোকৈ জনপ্ৰিয় পাৰম্পৰিক সুৰা কি?,A,"['rice liquor', 'red wine', 'sopi', 'tsipouro']","['সাঁজ', 'شراب سرخ', 'sopi', 'τσίπουρο']","['Assam', 'Iran', 'Indonesia', 'Greece']","['South Asia', 'Western Asia', 'South Asia', 'Europe']",0,rice liquor
Jod-ch-09,Assam,South Asia,"What time do people usually have dinner in Assam? (Provide in HH:MM format (e.g., 18:00, 09:00).)","অসমত মানুহে সাধাৰণতে কি সময়ত ৰাতিপুৱাৰ আহাৰ গ্ৰহণ কৰে? (HH:MM ফৰ্মেটত প্ৰদান কৰক (যেনে, 18:00, 09:00)।)",B,"['21:00', '08:00', '13:00', '18:00']","['21:00', '08:00', '13:00', '18:00']","['Spain', 'Assam', 'Azerbaijan', 'Indonesia']","['Europe', 'South Asia', 'Western Asia', 'South Asia']",1,08:00
Jod-ch-12,Assam,South Asia,What kind of soup do people from Assam like to have?,অসমীয় লোকে কি ধৰণৰ ছু’প খাবলৈ পছন্দ কৰে?,C,"['chicken soup', 'barley soup', 'vegetable soup', 'stew soup']","['sup ayam', 'سوپ جو', 'শাক-পাছলিৰ ছু’প', 'sopa de cocido']","['Indonesia', 'Iran', 'Assam', 'Spain']","['South Asia', 'Western Asia', 'South Asia', 'Europe']",2,vegetable soup
Jod-ch-13,Assam,South Asia,What street food do people from Assam like to eat?,অসমীয় লোকে সাধাৰণতে কি ধৰণৰ ৰাস্তাৰ খাদ্য খোৱা পছন্দ কৰে?,D,"['doner kebab', 'kebabs', 'cilok', 'panipuri']","['dönər', 'kebabs', 'cilok', 'ফুচকা']","['Azerbaijan', 'UK', 'Indonesia', 'Assam']","['Western Asia', 'Europe', 'South Asia', 'South Asia']",3,panipuri
Jod-ch-15,Assam,South Asia,What kind of seafood do people from Assam like to eat?,অসমৰ মানুহে কি ধৰণৰ সামুদ্ৰিক খাদ্য খোৱা পছন্দ কৰে?,A,"['snail', 'grilled fish', 'fish', 'cod']","['শামুক', 'ikan bakar', 'ماهي', 'cod']","['Assam', 'Indonesia', 'Iran', 'UK']","['South Asia', 'South Asia', 'Western Asia', 'Europe']",0,snail
Jod-ch-16,Assam,South Asia,What is the biggest festival in Assam?,অসমৰ আটাইতকৈ ডাঙৰ উৎসৱটো কি?,B,"['indonesian independence day', 'bihu', 'san marcos fair', 'novruz']","['festival 17-an', 'বিহু', 'feria de san marcos', 'novruz']","['Indonesia', 'Assam', 'Mexico', 'Azerbaijan']","['South Asia', 'South Asia', 'North America', 'Western Asia']",1,bihu
Jod-ch-30,Assam,South Asia,What are the specific decorations or symbols associated with the most biggest festival in Assam?,অসমৰ আটাইতকৈ ডাঙৰ উৎসৱটোৰ সৈতে জড়িত বিশেষ অলংকাৰ বা প্ৰতীকসমূহ কি কি?,C,"['mexican flags', 'ketupat', 'dhol', 'haft-seen']","['banderas mexicanas', 'ketupat', 'ঢোল', 'هفت سین']","['Mexico', 'Indonesia', 'Assam', 'Iran']","['North America', 'South Asia', 'South Asia', 'Western Asia']",2,dhol
Jod-ch-37,Assam,South Asia,What sports do women like to watch the most in Assam?,অসমত মহিলাসকলে কি ক্ৰীড়া প্ৰতিযোগিতা সবাতোকৈ বেছি চাব পছন্দ কৰে?,D,"['badminton', 'tennis', 'volleyball', 'soccer']","['badminton', 'tennis', 'voleybol', 'ফুটবল']","['Indonesia', 'US', 'Azerbaijan', 'Assam']","['South Asia', 'North America', 'Western Asia', 'South Asia']",3,soccer
Jod-ch-38,Assam,South Asia,What sports do men like to watch the most in Assam?,অসমত পুৰুষসকলে কি ক্ৰীড়া সবাতোকৈ বেছি চাব পছন্দ কৰে?,A,"['cricket', 'football', 'soccer', 'American Football']","['ক্ৰিকেট', 'فوتبال', 'sepakbola', 'American Football']","['Assam', 'Iran', 'Indonesia', 'US']","['South Asia', 'Western Asia', 'South Asia', 'North America']",0,cricket
Jod-ch-41,Assam,South Asia,What is the common leisure activity that females in their 20s in Assam engage in?,অসমত বিশ বছৰীয়া মহিলাসকলে কি সাধাৰণ অৱসৰ কাৰ্যকলাপত অংশগ্ৰহণ কৰে?,B,"['shopping', 'sewing', 'to the cafe', 'hiking in the highlands']","['逛街', 'চিলাই ক\u200bৰে', 'ke cafe', 'المشي في المرتفعات']","['China', 'Assam', 'Indonesia', 'Algeria']","['East Asia', 'South Asia', 'South Asia', 'Africa']",1,sewing
Jod-ch-42,Assam,South Asia,What is the common leisure activity that males in their 20s in Assam engage in?,অসমত বিশ বছৰীয়া পুৰুষসকলে কি সাধাৰণ অৱসৰ কাৰ্যকলাপত লিপ্ত হয়?,C,"['going to the mall', 'sports', 'plays sports', 'game']","['jalan-jalan ke mal', 'الرياضة', 'খেলা ধুলা ক\u200bৰে', '게임']","['Indonesia', 'Algeria', 'Assam', 'South_Korea']","['South Asia', 'Africa', 'South Asia', 'East Asia']",2,plays sports
Jod-ch-51,Assam,South Asia,What is the most common transportation that people take to get to work in Assam?,অসমত লোকে কামলৈ যাবলৈ সকলোতকৈ ব্যবহৃত পৰিবহন কি?,D,"['motorcycle', 'metro', 'taxi', 'horse']","['sepeda motor', '地铁', 'ባጃጅ', 'গাডী়']","['Indonesia', 'China', 'Ethiopia', 'Assam']","['South Asia', 'East Asia', 'Africa', 'South Asia']",3,horse
Jod-ch-54,Assam,South Asia,"How long (in days) is the marriage leave in Assam? (Provide Arabic numerals (e.g., 12) only.)","অসমত বিবাহজনিত ছুটীৰৰ সময়কাল (দিনত) কিমান? (কেৱল আৰবী সংখ্যা (যেনে, 12) প্ৰদান কৰক।)",A,"['15', '30', '5', '7']","['15', '30', '5', '7']","['Assam', 'Ethiopia', 'South_Korea', 'Indonesia']","['South Asia', 'Africa', 'East Asia', 'South Asia']",0,15
Jod-ch-56,Assam,South Asia,"What is the typical retirement age for women in Assam? (Provide Arabic numerals (e.g., 12) only.)","অসমত মহিলাৰ সাধাৰণ অৱসৰৰ বয়স কিমান? (কেৱল আৰবী সংখ্যা (যেনে, 12) প্ৰদান কৰক।)",B,"['55', '60', '65', '50']","['55', '60', '65', '50']","['China', 'Assam', 'Northern_Nigeria', 'Indonesia']","['East Asia', 'South Asia', 'Africa', 'South Asia']",1,60
Jod-ch-62,Assam,South Asia,Which occupation is most preferred among males in Assam?,অসমত পুৰুষসকলৰ মাজত কোনটো পেচা সবাতোকৈ জনপ্ৰিয়?,C,"['doctor', 'entrepreneur', 'teacher', 'business']","['의사', 'wirausahawan', 'শিক্ষক', 'kasuwanci']","['South_Korea', 'Indonesia', 'Assam', 'Northern_Nigeria']","['East Asia', 'South Asia', 'South Asia', 'Africa']",2,teacher
Ki-pe-24,Assam,South Asia,What language is taught in schools in Assam besides English?,অসমৰ বিদ্যালয়সমূহত ইংৰাজীৰ উপৰিও আন কোন ভাষা শিক্ষা দিয়া হয়?,D,"['german', 'french', 'indonesian language', 'hindi']","['γερμανικά', 'الفرنسية', 'bahasa indonesia', 'হিন্দী']","['Greece', 'Algeria', 'Indonesia', 'Assam']","['Europe', 'Africa', 'South Asia', 'South Asia']",3,hindi
Ki-pe-32,Assam,South Asia,What food do the hosts usually prepare for the guests in Assam?,অসমত আতিথিসকলৰ বাবে আয়োজকসকলে সাধাৰণতে কি খাদ্য প্ৰস্তুত কৰে?,A,"['arrangement of rice', 'sweets', 'paella', 'traditional snacks']","['ভাতৰ আয়োজন', 'الحلوى', 'paella', 'kue basah']","['Assam', 'Algeria', 'Spain', 'Indonesia']","['South Asia', 'Africa', 'Europe', 'South Asia']",0,arrangement of rice
Ki-pe-36,Assam,South Asia,"Except the food original from Assam, which country's food is more popular in Assam?","অসমীয়া খাদ্যৰ বাহিৰে, কোন দেশৰ খাদ্য অসমত অধিক জনপ্ৰিয়?",B,"['indian', 'chinese', 'japan', 'italy']","['indian', 'চাইনিজ', 'jepang', 'إيطاليا']","['UK', 'Assam', 'Indonesia', 'Algeria']","['Europe', 'South Asia', 'South Asia', 'Africa']",1,chinese
Ki-pe-39,Assam,South Asia,What food is usually prepared for a family picnic in Assam?,অসমত পাৰিবাৰিক পিকনিকৰ বাবে সাধাৰণতে কি খাদ্য প্ৰস্তুত কৰা হয়?,C,"['dabo qollo', 'cold sandwich', 'pilau', 'rames rice']","['ዳቦ ቆሎ', 'κρύο σάντουιτς', 'পোলাও', 'nasi rames']","['Ethiopia', 'Greece', 'Assam', 'Indonesia']","['Africa', 'Europe', 'South Asia', 'South Asia']",2,pilau
Ki-pe-43,Assam,South Asia,What is the name of the popular bread in Assam?,অসমত জনপ্ৰিয় পাউৰুটিৰ নাম কি?,D,"['big bread', 'baguette', 'sariroti', 'roti']","['ድፎ ዳቦ', 'barra de pan', 'sariroti', 'ৰুটি']","['Ethiopia', 'Spain', 'Indonesia', 'Assam']","['Africa', 'Europe', 'South Asia', 'South Asia']",3,roti
Kik-in-05,Assam,South Asia,When is a pregnancy celebration or ceremony usually held in Assam?,অসমত গৰ্ভাবস্থা উদযাপন বা অনুষ্ঠান সাধাৰণতে কেতিয়া পালন কৰা হয়?,A,"['five months', '1 week after giving birth', 'baby shower', 'when the birth time arrives']","['৫ মাহত', '1 minggu setelah melahirkan', 'baby shower', 'የወሊድ ጊዜ ሲቀርብ']","['Assam', 'Indonesia', 'UK', 'Ethiopia']","['South Asia', 'South Asia', 'Europe', 'Africa']",0,five months
Kik-in-06,Assam,South Asia,What event is usually held before a wedding in Assam?,অসমত বিয়াৰ পূৰ্বে সাধাৰণতে কি অনুষ্ঠান পালন কৰা হয়?,B,"['engagement', 'wearing a ring', 'sangjit', 'kamu']","['αρραβώνας', 'আঙুঠি পিন্ধোৱা', 'sangjit', 'kamu']","['Greece', 'Assam', 'Indonesia', 'Northern_Nigeria']","['Europe', 'South Asia', 'South Asia', 'Africa']",1,wearing a ring
Kik-in-07,Assam,South Asia,What is usually shared to the children during (Lunar) New Year in Assam?,অসমত (চন্দ্ৰ) নৱবৰ্ষৰ সময়ত সাধাৰণতে শিশুসকলক কি বিলাই দিয়া হয়?,C,"['gifts', 'candy', 'gift', 'angpau']","['regalos', 'alawoyi', 'উপহাৰ', 'angpau']","['Spain', 'Northern_Nigeria', 'Assam', 'Indonesia']","['Europe', 'Africa', 'South Asia', 'South Asia']",2,gift
Kik-in-08,Assam,South Asia,What activities are usually done days before Ramadan in Assam?,ৰমজানৰ কেইদিনমান পূৰ্বে অসমত সাধাৰণতে কি কি কাৰ্যকলাপ সম্পন্ন কৰা হয়?,D,"['fasting', '""sunnah"" fasting', 'shopping', 'clean the house completely']","['fasting', 'puasa sunnah', 'siyayya', 'ঘ\u200bৰ সম্পূৰ্নকৈ চাফা ক\u200bৰা']","['UK', 'Indonesia', 'Northern_Nigeria', 'Assam']","['Europe', 'South Asia', 'Africa', 'South Asia']",3,clean the house completely
Kik-in-10,Assam,South Asia,What is the most popular tourist attraction for foreign visitors in Assam?,অসমত বিদেশী পৰ্যটকসকলৰ বাবে সবাতোকৈ জনপ্ৰিয় পৰ্যটন আকৰ্ষণটো কি?,A,"['majuli', 'beaches', 'kasbah', 'borobudur temple']","['মাজুলী', 'playas', 'القصبة', 'candi borobudur']","['Assam', 'Mexico', 'Algeria', 'Indonesia']","['South Asia', 'North America', 'Africa', 'South Asia']",0,majuli
Kik-in-11,Assam,South Asia,"What is the most popular religious sites (temple, church, etc.) for tourism in Assam?","অসমত পৰ্যটনৰ বাবে সবাতোকৈ জনপ্ৰিয় ধৰ্মীয় স্থানসমূহ (মন্দিৰ, গিৰ্জা আদি) কি কি?",B,"['St. Peters', 'kamakhya temple', 'our mother of africa', 'borobudur']","['St. Peters', 'কামাখ্যা মন্দিৰ', ""Notre Dame d'Afrique"", 'borobudur']","['US', 'Assam', 'Algeria', 'Indonesia']","['North America', 'South Asia', 'Africa', 'South Asia']",1,kamakhya temple
Kik-in-15,Assam,South Asia,What clothes do women usually wear on graduation commencement ceremony in Assam?,অসমত মহিলাসকলে সাধাৰণতে স্নাতকোত্তৰ আৰম্ভণি অনুষ্ঠানত কি ধৰণৰ কাপোৰ পৰিধান কৰে?,C,"['traditional dress', 'kebaya', 'sador mekhela', 'dress']","['የባህል ቀሚስ', 'kebaya', 'চাদৰ মেখেলা', 'vestido']","['Ethiopia', 'Indonesia', 'Assam', 'Mexico']","['Africa', 'South Asia', 'South Asia', 'North America']",2,sador mekhela
Kik-in-16,Assam,South Asia,What drink is commonly consumed in Assam when the weather is cold?,ঠাণ্ডা বতৰৰ সময়ত অসমত সাধাৰণতে কি পানীয় খোৱা হয়?,D,"['liquor', 'warm tea', 'hot coffee', 'tea']","['አረቄ', 'teh hangat', 'hot coffee', 'চাহ']","['Ethiopia', 'Indonesia', 'US', 'Assam']","['Africa', 'South Asia', 'North America', 'South Asia']",3,tea
Kik-in-35,Assam,South Asia,What sports were popular among people from Assam during the COVID-19 pandemic?,COVID-19 মহামাৰীৰ সময়ত অসমীয় লোকসকলৰ মাজত কি কি ক্ৰীড়া জনপ্ৰিয় আছিল?,A,"['ludo', 'cycling', 'games', 'soccer']","['লুডু', 'bersepeda', 'Wasa', 'fútbol']","['Assam', 'Indonesia', 'Northern_Nigeria', 'Mexico']","['South Asia', 'South Asia', 'Africa', 'North America']",0,ludo
Kik-in-36,Assam,South Asia,Who is the most popular soccer coach in Assam?,অসমত কোন জনপ্ৰিয় ফুটবল প্ৰশিক্ষক?,B,"['salisu yusuff', 'sujesh boro', 'shin tae-yong', 'gregg berhalter']","['salisu yusuff', 'সুজেশ ব\u200bড়ো', 'shin tae-yong', 'gregg berhalter']","['Northern_Nigeria', 'Assam', 'Indonesia', 'US']","['Africa', 'South Asia', 'South Asia', 'North America']",1,sujesh boro
Kik-in-37,Assam,South Asia,What soccer teams in Assam are famous for their intense rivalry? (e.g. ___ vs ___),অসমত কোন কোন ফুটবল দল তেওঁলোকৰ তীব্ৰ প্ৰতিদ্বন্দ্বিতাৰ বাবে বিখ্যাত? (যেনে ___ বনাম ___),C,"['mc algiers vs usm algiers', 'persib vs persija', 'oil india duliajan vs assam state electricity board', 'neftchi vs qarabag']","['مولودية العاصمة ضد اتحاد العاصمة', 'persija jakarta vs persib bandung', 'অইল ইণ্ডিয়া দুলীয়াজান বনাম অসম ৰাজ্যিক বিদ্যুৎ পৰিষদ', 'Neftçi vs Qarabağ']","['Algeria', 'Indonesia', 'Assam', 'Azerbaijan']","['Africa', 'South Asia', 'South Asia', 'Western Asia']",2,oil india duliajan vs assam state electricity board
