ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
An-ar-35,South_Korea,East Asia,Who is the most popular sport commentator in South Korea?,대한민국에서 가장 인기 있는 스포츠 해설가는 누구인가요?,B,"['bermudez a.k.a ""el perro""', 'sung-jae bae', 'huang jianxiang', 'hafid derradji']","['""El perro"" Bermúdez', '배성재', '黄健翔', 'حفيظ دراجي']","['Mexico', 'South_Korea', 'China', 'Algeria']","['North America', 'East Asia', 'East Asia', 'Africa']",1,sung-jae bae
An-ar-36,South_Korea,East Asia,What is the most popular sport team in South Korea?,대한민국에서 가장 인기 있는 스포츠 팀은 어디인가요?,C,"['table tennis team', 'mca', 'lg twins', 'Yankees']","['乒乓球运动队', 'مولودية الجزائر', '엘지 트윈스', 'Yankees']","['China', 'Algeria', 'South_Korea', 'US']","['East Asia', 'Africa', 'East Asia', 'North America']",2,lg twins
An-ar-43,South_Korea,East Asia,What are the common places or venues where individuals in South Korea usually gather to watch sports broadcasts?,대한민국 사람들이 보통 스포츠 방송을 보기 위해 모이는 장소는 어디인가요?,D,"['restaurant bar', 'family', 'bars', 'pub']","['restaurante bar', '家', 'መጠጥ ቤቶች', '주점']","['Mexico', 'China', 'Ethiopia', 'South_Korea']","['North America', 'East Asia', 'Africa', 'East Asia']",3,pub
Ca-sp-08,South_Korea,East Asia,What is the most common ingredient used in South Korea's diet?,대한민국의 음식에 가장 흔히 사용되는 재료는 무엇입니까?,A,"['cabbage', 'rice', 'salt', 'wheat']","['배추', '大米', 'ጨው', 'wheat']","['South_Korea', 'China', 'Ethiopia', 'US']","['East Asia', 'East Asia', 'Africa', 'North America']",0,cabbage
Ca-sp-09,South_Korea,East Asia,What do people from South Korea usually eat for dessert?,대한민국 사람들은 보통 디저트로 무엇을 먹나요?,B,"['cake', 'fruit', 'judge', 'pastry']","['糕点', '과일', 'alkali', 'pan dulce']","['China', 'South_Korea', 'Northern_Nigeria', 'Mexico']","['East Asia', 'East Asia', 'Africa', 'North America']",1,fruit
Ca-sp-29,South_Korea,East Asia,What tradition is there in South Korea for New Year's Eve?,대한민국에는 새해 전날에 무엇을 하는 문화가 있나요?,C,"['singing', 'set off firecrackers', 'countdown', 'Watching the ball drop at Times Square']","['Kiɗa', '放鞭炮', '카운트다운', 'Watching the ball drop at Times Square']","['Northern_Nigeria', 'China', 'South_Korea', 'US']","['Africa', 'East Asia', 'East Asia', 'North America']",2,countdown
Ca-sp-38,South_Korea,East Asia,Which is the typical type of house for a family in South Korea?,대한민국에서 가족이 전형적으로 거주하는 주거형태는 무엇인가요?,D,"['assam type', 'the apartment', 'apartment building', 'flat']","['আসাম টাইপ', 'الشقة', '公寓楼', '아파트']","['Assam', 'Algeria', 'China', 'South_Korea']","['South Asia', 'Africa', 'East Asia', 'East Asia']",3,flat
Ca-sp-41,South_Korea,East Asia,Where do the dependent elderly usually live in South Korea?,대한민국에서 돌봄이 필요한 노인들은 대체로 어느 곳에 사나요?,A,"['home', ""children's home"", 'among their children', 'nursing home']","['자택', '子女家', 'مع أبنائهم', 'panti jompo']","['South_Korea', 'China', 'Algeria', 'Indonesia']","['East Asia', 'East Asia', 'Africa', 'South Asia']",0,home
Ca-sp-42,South_Korea,East Asia,"How long (in weeks) is South Korea's maternity leave for mums? (Provide Arabic numerals (e.g., 20) only.)",대한민국에서 여성의 출산 휴가는 몇 주인가요? (아라비아 숫자(예: 20)만 제공해 주세요.),B,"['14', '13', '24', '16']","['14', '13', '24', '16']","['China', 'South_Korea', 'Assam', 'Ethiopia']","['East Asia', 'East Asia', 'South Asia', 'Africa']",1,13
Ca-sp-43,South_Korea,East Asia,"How long (in weeks) is South Korea's paternity leave for dads? (Provide Arabic numerals (e.g., 20) only.)",대한민국에서 남성의 육아휴직 기간은 몇 주인가요? (아라비아 숫자(예: 20)만 기재해 주세요.),C,"['1', '40', '52', '0']","['1', '40', '52', '0']","['Ethiopia', 'Indonesia', 'South_Korea', 'China']","['Africa', 'South Asia', 'East Asia', 'East Asia']",2,52
Ca-sp-45,South_Korea,East Asia,What type of destination is commonly chosen for a family vacation in South Korea?,대한민국에서는 주로 어떤 종류의 여행지로 가족 휴가를 가나요?,D,"['hilly area', 'popular city attractions', 'minjibir package', 'ocean']","['পাহাৰীয়া ঠাই', '热门城市景点', 'minjibir pack', '바다']","['Assam', 'China', 'Northern_Nigeria', 'South_Korea']","['South Asia', 'East Asia', 'Africa', 'East Asia']",3,ocean
Gu-ch-05,South_Korea,East Asia,What sports do seniors like the most in South Korea?,대한민국의 노인들이 가장 좋아하는 스포츠는 무엇인가요?,A,"['janggi', 'badminton', 'cards', 'walk']","['장기', 'bulutangkis', 'karta', '散步']","['South_Korea', 'Indonesia', 'Northern_Nigeria', 'China']","['East Asia', 'South Asia', 'Africa', 'East Asia']",0,janggi
Gu-ch-09,South_Korea,East Asia,What sports do women like to play the most in South Korea?,대한민국 여성들이 가장 좋아하는 스포츠는 무엇인가요?,B,"['badminton', 'soccer', 'gymnastics', 'volleyball']","['羽毛球', '축구', 'الجمباز', 'voleybol']","['China', 'South_Korea', 'Algeria', 'Azerbaijan']","['East Asia', 'East Asia', 'Africa', 'Western Asia']",1,soccer
Gu-ch-11,South_Korea,East Asia,What sports event has South Korea won the most gold medals at the Olympics?,대한민국이 올림픽에서 가장 많은 금메달을 획득한 종목은 무엇인가요?,C,"['wrestling', 'ping pong', 'archery', 'running']","['کشتی', '乒乓球', '양궁', 'الركض']","['Iran', 'China', 'South_Korea', 'Algeria']","['Western Asia', 'East Asia', 'East Asia', 'Africa']",2,archery
Gu-ch-33,South_Korea,East Asia,"From which age do students start learning their second language in South Korea? (Provide Arabic numerals (e.g., 12) only.)",대한민국에서 학생들은 몇 살 때부터 외국어를 배우기 시작하나요? (아라비아 숫자(예: 12)만 기재해 주세요. 만 나이가 아닌 한국식 나이(세는 나이)를 기준으로 답변해주세요.),D,"['6', '5', '13', '10']","['6', '5', '13', '10']","['Azerbaijan', 'China', 'Ethiopia', 'South_Korea']","['Western Asia', 'East Asia', 'Africa', 'East Asia']",3,10
Gu-ch-40,South_Korea,East Asia,"What time do younger elementary school students finish school in South Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)","대한민국의 초등학교 저학년 학생들은 주로 몇 시에 하교하나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공해주세요.)",A,"['13:00', '14:00', '15:00', '16:30']","['13:00', '14:00', '15:00', '16:30']","['South_Korea', 'Ethiopia', 'Iran', 'China']","['East Asia', 'Africa', 'Western Asia', 'East Asia']",0,13:00
Ji-ko-03,South_Korea,East Asia,Which region/city has the highest number of financial companies in South Korea?,대한민국에서 금융 회사가 가장 많은 지역/도시는 어디인가요?,B,"['shanghai', 'yeouido', 'kano', 'baku']","['上海', '여의도', 'kano', 'Bakı']","['China', 'South_Korea', 'Northern_Nigeria', 'Azerbaijan']","['East Asia', 'East Asia', 'Africa', 'Western Asia']",1,yeouido
Ji-ko-07,South_Korea,East Asia,What is the most famous private company in South Korea?,대한민국에서 가장 유명한 사기업은 어디입니까?,C,"['iran khodro', 'tencent', 'samsung', 'dangote company']","['ايرانخودرو', '腾讯', '삼성', 'kamfanin dangote']","['Iran', 'China', 'South_Korea', 'Northern_Nigeria']","['Western Asia', 'East Asia', 'East Asia', 'Africa']",2,samsung
Ji-ko-08,South_Korea,East Asia,"What is the maximum number of hours one can work per week in South Korea? (Provide Arabic numerals (e.g., 12) only.)",대한민국에서는 일주일에 최대 몇 시간 일할 수 있습니까? (아라비아 숫자(예: 12)만 기재해 주세요.),D,"['40', '43', '48', '52']","['40', '43', '48', '52']","['China', 'Greece', 'Mexico', 'South_Korea']","['East Asia', 'Europe', 'North America', 'East Asia']",3,52
Ji-ko-09,South_Korea,East Asia,What do people typically eat during company get-together in South Korea?,대한민국 사람들은 보통 회식할 때 무엇을 먹나요?,A,"['pork belly', 'hot pot', 'sandwich', 'burgers']","['삼겹살', '火锅', 'σάντουιτς', 'burgers']","['South_Korea', 'China', 'Greece', 'US']","['East Asia', 'East Asia', 'Europe', 'North America']",0,pork belly
Ji-ko-14,South_Korea,East Asia,What is the representative export item of South Korea?,대한민국의 대표 수출 품목은 무엇입니까?,B,"['avocado', 'semiconductor', 'yiwu small commodities', 'ham']","['aguacate', '반도체', '义乌小商品', 'jamón']","['Mexico', 'South_Korea', 'China', 'Spain']","['North America', 'East Asia', 'East Asia', 'Europe']",1,semiconductor
Ji-ko-16,South_Korea,East Asia,Where do mothers stay for a certain period after childbirth for recovery in South Korea?,대한민국에서 산모는 회복을 위해 어디에 머무르나요?,C,"['postpartum care center', 'home', 'postnatal care center', 'in the hospital']","['月子中心', 'home', '산후조리원', 'en el hospital']","['China', 'US', 'South_Korea', 'Spain']","['East Asia', 'North America', 'East Asia', 'Europe']",2,postnatal care center
Ji-ko-22,South_Korea,East Asia,What do people especially spend their first salary on in South Korea's society?,대한민국 사회에서 사람들은 첫 월급을 특별히 어디에 쓰나요?,D,"['restaurants', 'clothes', 'groceries', 'gift for parents']","['restaurantes', '衣服', 'groceries', '부모님 선물']","['Mexico', 'China', 'UK', 'South_Korea']","['North America', 'East Asia', 'Europe', 'East Asia']",3,gift for parents
Ji-ko-24,South_Korea,East Asia,What is the most preferred recreational facility among children in South Korea?,대한민국 어린이들이 가장 선호하는 놀이 시설은 무엇인가요?,A,"['playground', 'park playground', 'park', 'swing']","['놀이터', 'park playground', 'park', '秋千']","['South_Korea', 'US', 'UK', 'China']","['East Asia', 'North America', 'Europe', 'East Asia']",0,playground
Ji-ko-25,South_Korea,East Asia,What are the family-related holidays in South Korea?,대한민국의 가족 관련 공휴일은 무엇이 있나요?,B,"['christmas', ""children's day"", 'mid-autumn festival', 'maternity leave']","['Χριστούγεννα', '어린이날', '中秋节', 'প্ৰসূতিকালীন বন্ধ\u200b']","['Greece', 'South_Korea', 'China', 'Assam']","['Europe', 'East Asia', 'East Asia', 'South Asia']",1,children's day
Ji-ko-26,South_Korea,East Asia,What are the key milestones associated with children's independence from their parents in South Korea's society?,대한민국 사회에서 사람들은 언제(무엇을 한 후에) 부모로부터 독립을 하나요?,C,"['marriage', 'entering college', 'employment', 'work']","['γάμος', 'masuk kuliah', '취업', '工作']","['Greece', 'Indonesia', 'South_Korea', 'China']","['Europe', 'South Asia', 'East Asia', 'East Asia']",2,employment
Ji-ko-27,South_Korea,East Asia,What is the common gift you give when visiting elderly parents in South Korea?,대한민국에서 노부모를 찾아뵐 때 주로 드리는 선물은 무엇인가요?,D,"['chocolates', 'clothes', 'health care products', 'functional food']","['bombones', 'কাপোৰ', '保健食品', '건강기능식품']","['Spain', 'Assam', 'China', 'South_Korea']","['Europe', 'South Asia', 'East Asia', 'East Asia']",3,functional food
Ji-ko-28,South_Korea,East Asia,When is the first day that people celebrate after a child is born in South Korea?,대한민국에서 아기가 태어난 후 사람들이 처음으로 축하하는 날은 언제인가요?,A,"['first birthday party', 'first month', 'birthday', ""on the same day as the child's birth""]","['돌', '满月', 'cumpleaños', 'di hari yang sama dengan kelahiran si anak']","['South_Korea', 'China', 'Spain', 'Indonesia']","['East Asia', 'East Asia', 'Europe', 'South Asia']",0,first birthday party
Ji-ko-33,South_Korea,East Asia,Where do high school students in South Korea usually go after dinner?,대한민국의 고등학생들은 보통 저녁 식사 후에 어디로 가나요?,B,"['home', 'academy', 'canteen', 'sleeps at home']","['家', '학원', 'canteen', 'ঘৰত শুই থাকে']","['China', 'South_Korea', 'UK', 'Assam']","['East Asia', 'East Asia', 'Europe', 'South Asia']",1,academy
Ji-ko-34,South_Korea,East Asia,How do elementary school students in South Korea go to school?,대한민국의 초등학생들은 어떻게 등교하나요?,C,"['walk', 'car', 'walking', 'parent pick-up and drop-off']","['walk', 'mobil', '걸어서', '家长接送']","['UK', 'Indonesia', 'South_Korea', 'China']","['Europe', 'South Asia', 'East Asia', 'East Asia']",2,walking
Ji-ko-35,South_Korea,East Asia,What is the most common form of private education in South Korea?,대한민국에서 가장 흔한 사교육은 무엇인가요?,D,"['lyceums', 'private school', 'colleges', 'academy']","['liseylər', '私立学校', 'κολλέγια', '학원']","['Azerbaijan', 'China', 'Greece', 'South_Korea']","['Western Asia', 'East Asia', 'Europe', 'East Asia']",3,academy
Ji-ko-38,South_Korea,East Asia,Which major is considered the most difficult to gain admission to in South Korea?,대한민국의 대학 입시에서 가장 합격하기 어려운 전공은 무엇인가요?,A,"['college of medicine', 'medical', 'medicine', 'medical science']","['의예과', 'پزشکی', '医学', 'ιατρική']","['South_Korea', 'Iran', 'China', 'Greece']","['East Asia', 'Western Asia', 'East Asia', 'Europe']",0,college of medicine
Ji-ko-40,South_Korea,East Asia,What do high school students typically do during break time in schools in South Korea?,대한민국의 고등학생들은 보통 쉬는 시간에 무엇을 하나요?,B,"['go to the toilet', 'game', 'chat', 'to eat']","['上厕所', '게임', 'dostları ilə danışırlar', 'comer']","['China', 'South_Korea', 'Azerbaijan', 'Spain']","['East Asia', 'East Asia', 'Western Asia', 'Europe']",1,game
Ji-ko-44,South_Korea,East Asia,Which region (within a city) in South Korea has the highest academic fervor?,대한민국에서 어느 지역(도시 내)의 학구열이 가장 높나요?,C,"['beijing', 'university campus', 'gangnam', 'enghelab street']","['北京', 'campus universitario.', '강남', 'خیابان انقلاب']","['China', 'Spain', 'South_Korea', 'Iran']","['East Asia', 'Europe', 'East Asia', 'Western Asia']",2,gangnam
Ji-ko-45,South_Korea,East Asia,What do people look forward to the most at university festivals in South Korea?,대한민국의 대학 축제에서 사람들이 가장 기대하는 것은 무엇인가요?,D,"['holiday', 'alcohol', 'music performance', 'singer']","['假日', 'alcohol', 'musiqi ifaları', '가수 공연']","['China', 'UK', 'Azerbaijan', 'South_Korea']","['East Asia', 'Europe', 'Western Asia', 'East Asia']",3,singer
Jo-sp-01,South_Korea,East Asia,What is the second most popular sport in South Korea?,대한민국에서 두 번째로 인기 있는 스포츠는 무엇인가요?,A,"['baseball', 'rugby', 'volleyball', 'basketball']","['야구', 'rugby', 'والیبال', '篮球']","['South_Korea', 'UK', 'Iran', 'China']","['East Asia', 'Europe', 'Western Asia', 'East Asia']",0,baseball
Jo-sp-02,South_Korea,East Asia,What is the most popular sport played without a ball in South Korea?,대한민국에서 구기종목을 제외하고 가장 인기 있는 스포츠는 무엇인가요?,B,"['wrestling', 'archery', 'kabaddi', 'chinese chess']","['lucha libre', '양궁', 'কাবাডী', '象棋']","['Mexico', 'South_Korea', 'Assam', 'China']","['North America', 'East Asia', 'South Asia', 'East Asia']",1,archery
Jo-sp-19,South_Korea,East Asia,What region in South Korea has been traditionally associated with agriculture?,대한민국의 어느 지역이 전통적으로 농업과 관련이 있습니까?,C,"['java', 'north of mexico', 'honam', 'henan']","['jawa', 'norte de méxico', '호남', '河南']","['Indonesia', 'Mexico', 'South_Korea', 'China']","['South Asia', 'North America', 'East Asia', 'East Asia']",2,honam
Jo-sp-31,South_Korea,East Asia,"What time do high school students tend to leave school in South Korea? (Provide in HH:MM format (e.g., 18:00, 09:00).)","대한민국의 고등학생들은 보통 몇 시에 하교하나요? (HH:MM 형식(예: 18:00, 09:00)으로 제공해주세요.)",D,"['15:00', '14:30', '22:00', '16:00']","['15:00', '14:30', '22:00', '16:00']","['US', 'Assam', 'China', 'South_Korea']","['North America', 'South Asia', 'East Asia', 'East Asia']",3,16:00
Jo-sp-32,South_Korea,East Asia,What sport do elementary school students tend to practice at school in South Korea?,대한민국의 초등학생들은 학교에서 주로 어떤 운동을 하나요?,A,"['dodgeball', 'soccer', 'running', 'basketball']","['피구', 'sepakbola', '跑步', 'basketball']","['South_Korea', 'Indonesia', 'China', 'US']","['East Asia', 'South Asia', 'East Asia', 'North America']",0,dodgeball
Jod-ch-06,South_Korea,East Asia,What is the most popular traditional alcohol in South Korea?,대한민국에서 가장 인기 있는 전통술은 무엇입니까?,B,"['bai', 'rice wine', 'tequila', 'araq']","['白酒', '막걸리', 'tequila', 'araq']","['China', 'South_Korea', 'Mexico', 'Azerbaijan']","['East Asia', 'East Asia', 'North America', 'Western Asia']",1,rice wine
Jod-ch-12,South_Korea,East Asia,What kind of soup do people from South Korea like to have?,대한민국 사람들은 어떤 종류의 국을 좋아하나요?,C,"['tomato potato soup', 'noodle soup', 'soybean paste soup', 'barley soup']","['西红柿马铃薯汤', 'sopa de fideo', '된장국', 'سوپ جو']","['China', 'Mexico', 'South_Korea', 'Iran']","['East Asia', 'North America', 'East Asia', 'Western Asia']",2,soybean paste soup
Jod-ch-13,South_Korea,East Asia,What street food do people from South Korea like to eat?,대한민국 사람들은 어떤 길거리 음식을 좋아하나요?,D,"['hotdogs', 'doner kebab', 'roasted sausage', 'stir-fried rice cakes']","['hotdogs', 'dönər', '烤肠', '떡볶이']","['US', 'Azerbaijan', 'China', 'South_Korea']","['North America', 'Western Asia', 'East Asia', 'East Asia']",3,stir-fried rice cakes
Jod-ch-16,South_Korea,East Asia,What is the biggest festival in South Korea?,대한민국에서 가장 큰 축제는 무엇인가요?,A,"['cherry-blossom viewing', 'South by Southwest', 'nowruz', 'lunar new year']","['벚꽃놀이', 'South by Southwest', 'نوروز', '春节']","['South_Korea', 'US', 'Iran', 'China']","['East Asia', 'North America', 'Western Asia', 'East Asia']",0,cherry-blossom viewing
Jod-ch-28,South_Korea,East Asia,What is the most commonly used public transport by people when travelling between cites in South Korea?,대한민국에서 사람들이 도시 간 이동 시에 가장 많이 이용하는 대중교통 수단은 무엇입니까?,B,"['car', 'train', 'personal car', 'high-speed rail']","['গাডী়', '기차', 'şəxsi maşın', '高铁']","['Assam', 'South_Korea', 'Azerbaijan', 'China']","['South Asia', 'East Asia', 'Western Asia', 'East Asia']",1,train
Jod-ch-30,South_Korea,East Asia,What are the specific decorations or symbols associated with the most biggest festival in South Korea?,대한민국에서 가장 큰 축제와 관련된 특정 장식이나 상징은 무엇인가요?,C,"['dhol', 'haft-seen', 'light', 'chinese knot']","['ঢোল', 'هفت سین', '빛', '中国结']","['Assam', 'Iran', 'South_Korea', 'China']","['South Asia', 'Western Asia', 'East Asia', 'East Asia']",2,light
Jod-ch-37,South_Korea,East Asia,What sports do women like to watch the most in South Korea?,대한민국에서 여성들이 가장 관람하길 좋아하는 스포츠는 무엇인가요?,D,"['badminton', 'diving', 'volleyball', 'baseball']","['badminton', '跳水', 'voleybol', '야구']","['Indonesia', 'China', 'Azerbaijan', 'South_Korea']","['South Asia', 'East Asia', 'Western Asia', 'East Asia']",3,baseball
Jod-ch-41,South_Korea,East Asia,What is the common leisure activity that females in their 20s in South Korea engage in?,대한민국의 20대 여성들이 주로 하는 여가 활동은 무엇인가요?,A,"['youtube', 'shopping', 'to the cafe', 'sport']","['유튜브', '逛街', 'ke cafe', 'ورزش']","['South_Korea', 'China', 'Indonesia', 'Iran']","['East Asia', 'East Asia', 'South Asia', 'Western Asia']",0,youtube
Jod-ch-42,South_Korea,East Asia,What is the common leisure activity that males in their 20s in South Korea engage in?,대한민국의 20대 남성들이 주로 하는 여가 활동은 무엇인가요?,B,"['sports', 'game', 'play games', 'soccer']","['الرياضة', '게임', '打游戏', 'ποδόσφαιρο']","['Algeria', 'South_Korea', 'China', 'Greece']","['Africa', 'East Asia', 'East Asia', 'Europe']",1,game
Jod-ch-51,South_Korea,East Asia,What is the most common transportation that people take to get to work in South Korea?,대한민국에서 사람들이 출근할 때 가장 많이 이용하는 교통수단은 무엇인가요?,C,"['private car', 'metro', 'subway', 'bus']","['coche particular', '地铁', '지하철', 'حافلة']","['Spain', 'China', 'South_Korea', 'Algeria']","['Europe', 'East Asia', 'East Asia', 'Africa']",2,subway
Jod-ch-62,South_Korea,East Asia,Which occupation is most preferred among males in South Korea?,대한민국 남성들이 가장 선호하는 직업은 무엇입니까?,D,"['civil servant', 'engineer', 'lawyer', 'doctor']","['公务员', 'مهندس', 'lawyer', '의사']","['China', 'Algeria', 'UK', 'South_Korea']","['East Asia', 'Africa', 'Europe', 'East Asia']",3,doctor
Ki-pe-24,South_Korea,East Asia,What language is taught in schools in South Korea besides English?,대한민국의 학교에서 학생들은 영어 외에 어떤 언어를 배우나요?,A,"['japanese', 'amharic', 'chinese', 'german']","['일본어', 'አማርኛ', '中文', 'γερμανικά']","['South_Korea', 'Ethiopia', 'China', 'Greece']","['East Asia', 'Africa', 'East Asia', 'Europe']",0,japanese
Ki-pe-32,South_Korea,East Asia,What food do the hosts usually prepare for the guests in South Korea?,대한민국에서는 집에 손님이 올 때 보통 어떤 음식을 준비하나요?,B,"['chicken stew', 'meat', 'stir-fry', 'paella']","['ዶሮ ወጥ', '고기', '热炒', 'paella']","['Ethiopia', 'South_Korea', 'China', 'Spain']","['Africa', 'East Asia', 'East Asia', 'Europe']",1,meat
Ki-pe-34,South_Korea,East Asia,What is the usual drink in the breakfast in South Korea?,대한민국 사람들은 보통 아침 식사 때 무엇을 마시나요?,C,"['soy milk', 'coffee', 'water', 'tea']","['豆浆', 'coffee', '물', 'ሻይ']","['China', 'UK', 'South_Korea', 'Ethiopia']","['East Asia', 'Europe', 'East Asia', 'Africa']",2,water
Ki-pe-36,South_Korea,East Asia,"Except the food original from South Korea, which country's food is more popular in South Korea?",대한민국에서는 다른 어느 나라의 음식이 인기가 많나요?,D,"['arab country', 'america', 'italian cuisine', 'japanese cuisine']","['ƙasar larabawa', '美国', 'Ιταλία', '일식']","['Northern_Nigeria', 'China', 'Greece', 'South_Korea']","['Africa', 'East Asia', 'Europe', 'East Asia']",3,japanese cuisine
Ki-pe-39,South_Korea,East Asia,What food is usually prepared for a family picnic in South Korea?,대한민국에서 가족 소풍에 보통 어떤 음식을 준비하나요?,A,"['kimbap', 'fruit', 'russian salad', 'chicken']","['김밥', '水果', 'ensaladilla', 'kaji']","['South_Korea', 'China', 'Spain', 'Northern_Nigeria']","['East Asia', 'East Asia', 'Europe', 'Africa']",0,kimbap
Ki-pe-40,South_Korea,East Asia,Which food from South Korea is considered disgusting by the rest of the world?,대한민국의 어떤 음식이 다른 나라 사람들에게 혐오스럽게 여겨지나요?,B,"['haggis', 'pupa', 'mashed food', 'century egg']","['haggis', '번데기', 'tuwo', '皮蛋']","['UK', 'South_Korea', 'Northern_Nigeria', 'China']","['Europe', 'East Asia', 'Africa', 'East Asia']",1,pupa
Ki-pe-43,South_Korea,East Asia,What is the name of the popular bread in South Korea?,대한민국에서 어떤 빵이 인기가 많나요?,C,"['european-style bread', 'concha', 'pizza bread', 'matloue']","['欧包', 'concha', '피자빵', 'مطلوع']","['China', 'Mexico', 'South_Korea', 'Algeria']","['East Asia', 'North America', 'East Asia', 'Africa']",2,pizza bread
Kik-in-01,South_Korea,East Asia,What national holiday has the longest duration in South Korea?,대한민국에서 가장 기간이 긴 공휴일은 언제인가요?,D,"['lunar new year', 'liberation revolution', 'Xmas', 'chuseok']","['春节', 'اندلاع الثورة', 'Xmas', '추석']","['China', 'Algeria', 'US', 'South_Korea']","['East Asia', 'Africa', 'North America', 'East Asia']",3,chuseok
Kik-in-02,South_Korea,East Asia,What are the common activities people from South Korea do to celebrate Independence day?,대한민국에서 광복절을 기념하기 위해 사람들이 흔히 하는 활동은 무엇인가요?,A,"['raising the national flag', 'march', 'travel', 'national holidays']","['국기 게양', 'የመንገድ ላይ ትሪቶች', '旅游', 'fiestas patrias']","['South_Korea', 'Ethiopia', 'China', 'Mexico']","['East Asia', 'Africa', 'East Asia', 'North America']",0,raising the national flag
Kik-in-06,South_Korea,East Asia,What event is usually held before a wedding in South Korea?,대한민국에서 결혼식 전에 주로 하는 이벤트는 무엇인가요?,B,"['engagement ceremony', 'meeting between the families of the bride and groom', 'bachelor party', 'give dowry']","['订婚仪式', '상견례', 'bachelor party', 'ጥሎሽ መጣል']","['China', 'South_Korea', 'US', 'Ethiopia']","['East Asia', 'East Asia', 'North America', 'Africa']",1,meeting between the families of the bride and groom
Kik-in-07,South_Korea,East Asia,What is usually shared to the children during (Lunar) New Year in South Korea?,대한민국에서는 설날에 아이들에게 무엇을 주나요?,C,"['candy', 'fireworks', 'pocket money', 'red packet']","['alawoyi', 'fuegos artificiales', '용돈', '红包']","['Northern_Nigeria', 'Mexico', 'South_Korea', 'China']","['Africa', 'North America', 'East Asia', 'East Asia']",2,pocket money
Kik-in-10,South_Korea,East Asia,What is the most popular tourist attraction for foreign visitors in South Korea?,대한민국을 방문하는 외국인 관광객에게 가장 인기 있는 관광명소는 어디입니까?,D,"['statue of liberty', 'yankari (refers to yankari national park or yankari game reserve)', 'great wall', 'gyeongbokgung']","['statue of liberty', 'yankari', '长城', '경복궁']","['US', 'Northern_Nigeria', 'China', 'South_Korea']","['North America', 'Africa', 'East Asia', 'East Asia']",3,gyeongbokgung
Kik-in-11,South_Korea,East Asia,"What is the most popular religious sites (temple, church, etc.) for tourism in South Korea?","대한민국에서 종교적 장소(절, 교회 등) 중 관광지로 가장 유명한 곳은 어디인가요?",A,"['bulguksa', 'shaolin temple', 'our mother of africa', 'kamakhya temple']","['불국사', '少林寺', ""Notre Dame d'Afrique"", 'কামাখ্যা মন্দিৰ']","['South_Korea', 'China', 'Algeria', 'Assam']","['East Asia', 'East Asia', 'Africa', 'South Asia']",0,bulguksa
Kik-in-31,South_Korea,East Asia,What is the most famous martial art sports in South Korea?,대한민국에서 가장 잘 알려진 무술은 무엇인가요?,B,"['judo', 'taekwondo', 'pencak silat', 'chinese kung fu']","['الجيدو', '태권도', 'pencak silat', '中国武术']","['Algeria', 'South_Korea', 'Indonesia', 'China']","['Africa', 'East Asia', 'South Asia', 'East Asia']",1,taekwondo
Kik-in-35,South_Korea,East Asia,What sports were popular among people from South Korea during the COVID-19 pandemic?,코로나 기간 동안 대한민국 사람들 사이에서 인기 있었던 스포츠는 무엇이었나요?,C,"['aerobics', 'ludo', 'baseball', 'home workout']","['跳操', 'লুডু', '야구', 'የቤት ውስጥ ስፖርት']","['China', 'Assam', 'South_Korea', 'Ethiopia']","['East Asia', 'South Asia', 'East Asia', 'Africa']",2,baseball
Kik-in-36,South_Korea,East Asia,Who is the most popular soccer coach in South Korea?,대한민국에서 가장 인기 있는 축구 감독은 누구인가요?,D,"['li tie', 'shin tae-yong', 'sewnet bishaw', 'guus hiddink']","['李铁', 'shin tae-yong', 'ሰውነት ቢሻው', '거스 히딩크']","['China', 'Indonesia', 'Ethiopia', 'South_Korea']","['East Asia', 'South Asia', 'Africa', 'East Asia']",3,guus hiddink
Kik-in-37,South_Korea,East Asia,What soccer teams in South Korea are famous for their intense rivalry? (e.g. ___ vs ___),대한민국에서 어떤 축구 팀들이 치열한 라이벌 관계로 유명한가요? (예: ___ 대 ___),A,"['suwon bluewings vs fc seoul', 'kano pillars and katsina united', 'oil india duliajan vs assam state electricity board', 'evergrande vs. luneng']","['수원 삼성 대 FC 서울', 'kano pillers da katsina united', 'অইল ইণ্ডিয়া দুলীয়াজান বনাম অসম ৰাজ্যিক বিদ্যুৎ পৰিষদ', '恒大对鲁能']","['South_Korea', 'Northern_Nigeria', 'Assam', 'China']","['East Asia', 'Africa', 'South Asia', 'East Asia']",0,suwon bluewings vs fc seoul
Kik-in-40,South_Korea,East Asia,Who is the most famous male badminton player in South Korea?,대한민국에서 가장 유명한 남자 배드민턴 선수는 누구인가요?,B,"['lin dan', 'yong-dae lee', 'oyebanji bello', 'taufik hidayat']","['林丹', '이용대', 'oyebanji bello', 'taufik hidayat']","['China', 'South_Korea', 'Northern_Nigeria', 'Indonesia']","['East Asia', 'East Asia', 'Africa', 'South Asia']",1,yong-dae lee
