ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Th-en-19,Mexico,North America,What is a city or region in Mexico known for manufacturing industry?,¿Cuál es una ciudad o región en México conocida por la industria manufacturera?,B,"['sumgait', 'monterrey', 'aurès', 'detroit']","['sumqayıt', 'Monterrey', 'الأوراس', 'detroit']","['Azerbaijan', 'Mexico', 'Algeria', 'US']","['Western Asia', 'North America', 'Africa', 'North America']",1,monterrey
Th-en-21,Mexico,North America,What is regarded as the most important perk typically offered to employees in Mexico?,¿Cuál se considera el beneficio más importante que se ofrece típicamente a los empleados en México?,C,"['vacation', 'insurance', 'mexican social security institute', 'salary']","['vacation', 'بیمه', 'IMSS', 'الراتب']","['US', 'Iran', 'Mexico', 'Algeria']","['North America', 'Western Asia', 'North America', 'Africa']",2,mexican social security institute
Th-en-22,Mexico,North America,What was the most catastrophic economic period for Mexico?,¿Cuál fue el período económico más catastrófico para México?,D,"['depression of the 30s', 'corona time', '90s', '1994']","['depression of the 30s', 'የኮሮና ወቅት', '1990-cı illər', '1994']","['US', 'Ethiopia', 'Azerbaijan', 'Mexico']","['North America', 'Africa', 'Western Asia', 'North America']",3,1994
Th-en-24,Mexico,North America,What region in Mexico is a major hub for tech workers and start ups?,¿Qué región de México es un centro principal para trabajadores de tecnología y startups?,A,"['mexico city', 'tehran', 'addis ababa', 'silicon valley']","['Ciudad de México', 'تهران', 'አዲስ አበባ', 'silicon valley']","['Mexico', 'Iran', 'Ethiopia', 'US']","['North America', 'Western Asia', 'Africa', 'North America']",0,mexico city
Th-en-27,Mexico,North America,What is the most important industry in Mexico?,¿Cuál es la industria más importante en México?,B,"['tech', 'automotive', 'oil industry', 'food processing company']","['tech', 'automotriz', 'neft sənayesi', ""Masana'antar Abinci""]","['US', 'Mexico', 'Azerbaijan', 'Northern_Nigeria']","['North America', 'North America', 'Western Asia', 'Africa']",1,automotive
Th-en-36,Mexico,North America,What is a popular family activity with a child to do on weekends in Mexico?,¿Cuál es una actividad familiar popular para hacer con un niño los fines de semana en México?,C,"['sweep', 'go to a park', 'play in the park', 'picnic in the park']","['shara', 'go to a park', 'jugar en el parque', 'پیک نیک در پارک']","['Northern_Nigeria', 'US', 'Mexico', 'Iran']","['Africa', 'North America', 'North America', 'Western Asia']",2,play in the park
Th-en-44,Mexico,North America,What is Mexico's most popular food for family meals on weekends?,¿Cuál es la comida más popular en México para las comidas familiares de los fines de semana?,D,"['pastitsio', 'hot pot', 'pizza', 'grilled meat']","['παστίτσιο', '火锅', 'pizza', 'carne asada']","['Greece', 'China', 'US', 'Mexico']","['Europe', 'East Asia', 'North America', 'North America']",3,grilled meat
Th-en-49,Mexico,North America,What is considered the most important exam for high school students in Mexico?,¿Cuál es considerado el examen más importante para los estudiantes de preparatoria en México?,A,"['national higher education assessment exam ii', 'university entrance exam', 'national higher education entrance examination', 'scholastic assessment test']","['EXANI-II', 'selectividad', '高考', 'scholastic assessment test']","['Mexico', 'Spain', 'China', 'US']","['North America', 'Europe', 'East Asia', 'North America']",0,national higher education assessment exam ii
Th-en-53,Mexico,North America,What is the most popular extracurricular social event at schools in Mexico?,¿Cuál es el evento social extracurricular más popular en las escuelas de México?,B,"['disco', 'spring queen', 'prom', 'go to the internet cafe']","['disco', 'reyna de la primavera', 'prom', '去网吧']","['UK', 'Mexico', 'US', 'China']","['Europe', 'North America', 'North America', 'East Asia']",1,spring queen
Tmp-ar-02,Mexico,North America,What is a common public transport that people use to go to university in Mexico?,¿Cuál es un transporte público común que la gente utiliza para ir a la universidad en México?,C,"['city bus', 'subway', 'buses', 'bus']","['αστικό', '지하철', 'autobuses', 'bus']","['Greece', 'South_Korea', 'Mexico', 'US']","['Europe', 'East Asia', 'North America', 'North America']",2,buses
Tmp-ar-04,Mexico,North America,What do elementary students in Mexico usually do after school?,¿Qué suelen hacer los estudiantes de primaria en México después de la escuela?,D,"['going to academy', 'homework', 'extracurricular subjects', 'do sports']","['학원가기', 'homework', 'asignaturas extraescolares', 'hacer deporte']","['South_Korea', 'US', 'Spain', 'Mexico']","['East Asia', 'North America', 'Europe', 'North America']",3,do sports
Al-en-01,US,North America,What is a common snack for preschool kids in US?,What is a common snack for preschool kids in the US?,A,"['fruit', 'cheese stick', 'jam sandwiches', 'egg']","['fruit', '奶酪棒', 'شطائر الخبز بالمربى', 'huevo']","['US', 'China', 'Algeria', 'Mexico']","['North America', 'East Asia', 'Africa', 'North America']",0,fruit
Al-en-06,US,North America,What is a common school cafeteria food in US?,What is a common school cafeteria food in the US?,B,"['lentils', 'pizza', 'kimchi', 'milanesa sandwich']","['العدس', 'pizza', '김치', 'torta de milanesa']","['Algeria', 'US', 'South_Korea', 'Mexico']","['Africa', 'North America', 'East Asia', 'North America']",1,pizza
Al-en-08,US,North America,What are the most commonly eaten snacks at shopping malls in US?,What are the most commonly eaten snacks at shopping malls in the US?,C,"['cookies', 'potato chips', 'pretzels', 'tacos']","['ኩኪስ', '薯片', 'pretzels', 'tacos']","['Ethiopia', 'China', 'US', 'Mexico']","['Africa', 'East Asia', 'North America', 'North America']",2,pretzels
Al-en-09,US,North America,What is a popular snack at an amusement park in US?,What is a popular snack at an amusement park in the US?,D,"['cake', 'churros', 'crisps', 'cotton candy']","['ኬክ', '츄러스', 'papitas', 'cotton candy']","['Ethiopia', 'South_Korea', 'Mexico', 'US']","['Africa', 'East Asia', 'North America', 'North America']",3,cotton candy
Al-en-18,US,North America,For which subject do elementary students get private education in US?,For which subject do elementary students get private education in the US?,A,"['religion', 'english', 'hausa', 'mathematics']","['religion', 'inglés', 'hausa', '数学']","['US', 'Mexico', 'Northern_Nigeria', 'China']","['North America', 'North America', 'Africa', 'East Asia']",0,religion
Al-en-34,US,North America,What do people do to celebrate New Year's Day in US?,What do people do to celebrate New Year's Day in the US?,B,"['pictures and clothes of the new year', 'drink (party)', 'eat', 'eating sliced rice cake soup']","['hotona da rugunan sabuwar shekara', 'drink (party)', 'comer', '떡국 먹기']","['Northern_Nigeria', 'US', 'Mexico', 'South_Korea']","['Africa', 'North America', 'North America', 'East Asia']",1,drink (party)
Al-en-40,US,North America,What is a popular outdoor place for families to have fun with little kids in US?,What is a popular outdoor place for families to have fun with little kids in the US?,C,"['playgrounds', 'the parks', 'parks', 'sablettes park']","['παιδικές χαρές', 'parques', 'parks', 'صابلات']","['Greece', 'Mexico', 'US', 'Algeria']","['Europe', 'North America', 'North America', 'Africa']",2,parks
Al-en-43,US,North America,What is a popular indoor activity for families in US?,What is a popular indoor activity for families in the US?,D,"['parties', 'watch videos on youtube', 'watching tv', 'board games']","['fiestas', 'ver videos en youtube', 'مشاهدة التلفاز', 'board games']","['Spain', 'Mexico', 'Algeria', 'US']","['Europe', 'North America', 'Africa', 'North America']",3,board games
An-ar-02,US,North America,Where do university students have lunch in US?,Where do university students have lunch in the US?,A,"['dining hall', 'university cafeteria', 'canteen', 'restaurant']","['dining hall', 'cafeteria universitaria', 'canteen', 'university canteen']","['US', 'Mexico', 'UK', 'Algeria']","['North America', 'North America', 'Europe', 'Africa']",0,dining hall
An-ar-03,US,North America,Which month is the final exam term usually scheduled at high schools in US? (Provide Arabic numerals (1~12) only.),Which month is the final exam term usually scheduled at high schools in the US? (Provide Arabic numerals (1~12) only.),B,"['5', 'May', '10', '6']","['5', 'May', '10', '6']","['Mexico', 'US', 'Ethiopia', 'Greece']","['North America', 'North America', 'Africa', 'Europe']",1,May
An-ar-35,US,North America,Who is the most popular sport commentator in US?,Who is the most popular sport commentator in the US?,C,"['jose maria garcia', 'bermudez a.k.a ""el perro""', 'Jim Nantz', 'feker yilekal']","['jose maria garcia', '""El perro"" Bermúdez', 'Jim Nantz', 'ፍቅር ይልቃል']","['Spain', 'Mexico', 'US', 'Ethiopia']","['Europe', 'North America', 'North America', 'Africa']",2,Jim Nantz
An-ar-36,US,North America,What is the most popular sport team in US?,What is the most popular sport team in the US?,D,"['club america', 'manchester united', 'ethiopian coffee sport club', 'Yankees']","['club américa', 'manchester united', 'ኢትዮጵያ ቡና', 'Yankees']","['Mexico', 'UK', 'Ethiopia', 'US']","['North America', 'Europe', 'Africa', 'North America']",3,Yankees
An-ar-43,US,North America,What are the common places or venues where individuals in US usually gather to watch sports broadcasts?,What are the common places or venues where individuals in the US usually gather to watch sports broadcasts?,A,"['sports bar', 'restaurant bar', 'cafes', 'cinema']","['sports bar', 'restaurante bar', 'καφενείο', 'Sinima']","['US', 'Mexico', 'Greece', 'Northern_Nigeria']","['North America', 'North America', 'Europe', 'Africa']",0,sports bar
Ca-sp-06,US,North America,Which is the most important meal of the day to people from US?,Which is the most important meal of the day to people from the US?,B,"['lunch', 'breakfast', 'the midday meal', 'rice']","['la comida (de la tarde)', 'breakfast', 'la comida del mediodía', 'shinkafa']","['Mexico', 'US', 'Spain', 'Northern_Nigeria']","['North America', 'North America', 'Europe', 'Africa']",1,breakfast
Ca-sp-09,US,North America,What do people from US usually eat for dessert?,What do people from the US usually eat for dessert?,C,"['judge', 'pastry', 'ice cream', 'apple crumble']","['alkali', 'pan dulce', 'ice cream', 'apple crumble']","['Northern_Nigeria', 'Mexico', 'US', 'UK']","['Africa', 'North America', 'North America', 'Europe']",2,ice cream
Ca-sp-29,US,North America,What tradition is there in US for New Year's Eve?,What tradition is there in the US for New Year's Eve?,D,"['bihu', 'eating sweets', 'have dinner toghether', 'Watching the ball drop at Times Square']","['বিহু', 'اكل الحلوى', 'cenar todos juntos', 'Watching the ball drop at Times Square']","['Assam', 'Algeria', 'Mexico', 'US']","['South Asia', 'Africa', 'North America', 'North America']",3,Watching the ball drop at Times Square
Ca-sp-38,US,North America,Which is the typical type of house for a family in US?,Which is the typical type of house for a family in the US?,A,"['single story prefab', 'detached house', 'the apartment', 'house']","['single story prefab', 'casa unifamiliar', 'الشقة', 'rumah tapak']","['US', 'Mexico', 'Algeria', 'Indonesia']","['North America', 'North America', 'Africa', 'South Asia']",0,single story prefab
Ca-sp-41,US,North America,Where do the dependent elderly usually live in US?,Where do the dependent elderly usually live in the US?,B,"['home', 'assisted living', 'mekedonia', 'with family members']","['নিজ গৃহত', 'assisted living', 'መቄዶንያ', 'con familiares']","['Assam', 'US', 'Ethiopia', 'Mexico']","['South Asia', 'North America', 'Africa', 'North America']",1,assisted living
Ca-sp-43,US,North America,"How long (in weeks) is US's paternity leave for dads? (Provide Arabic numerals (e.g., 20) only.)","How long (in weeks) is the US's paternity leave for dads? (Provide Arabic numerals (e.g., 20) only.)",C,"['2', '40', '6', '1']","['2', '40', '6', '1']","['Mexico', 'Indonesia', 'US', 'Ethiopia']","['North America', 'South Asia', 'North America', 'Africa']",2,6
Ca-sp-45,US,North America,What type of destination is commonly chosen for a family vacation in US?,What type of destination is commonly chosen for a family vacation in the US?,D,"['minjibir package', 'cancun', 'hilly area', 'beach']","['minjibir pack', 'Cancún', 'পাহাৰীয়া ঠাই', 'beach']","['Northern_Nigeria', 'Mexico', 'Assam', 'US']","['Africa', 'North America', 'South Asia', 'North America']",3,beach
Gu-ch-05,US,North America,What sports do seniors like the most in US?,What sports do seniors like the most in the US?,A,"['baseball', 'soccer', 'cards', 'badminton']","['baseball', 'fútbol', 'karta', 'bulutangkis']","['US', 'Mexico', 'Northern_Nigeria', 'Indonesia']","['North America', 'North America', 'Africa', 'South Asia']",0,baseball
Gu-ch-11,US,North America,What sports event has US won the most gold medals at the Olympics?,What sports event has the US won the most gold medals at the Olympics?,B,"['diving', 'swimming', 'wrestling', 'running']","['clavados', 'swimming', 'güləş', 'الركض']","['Mexico', 'US', 'Azerbaijan', 'Algeria']","['North America', 'North America', 'Western Asia', 'Africa']",1,swimming
Gu-ch-32,US,North America,"What is the duration of compulsory education in years in US? (Provide Arabic numerals (e.g., 12) only.)","What is the duration of compulsory education in years in the US? (Provide Arabic numerals (e.g., 12) only.)",C,"['11', '8', '12', '15']","['11', '8', '12', '15']","['Algeria', 'Iran', 'US', 'Mexico']","['Africa', 'Western Asia', 'North America', 'North America']",2,12
Gu-ch-40,US,North America,"What time do younger elementary school students finish school in US? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time do younger elementary school students finish school in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)",D,"['12:00', '13:00', '14:00', '15:00']","['12:00', '13:00', '14:00', '15:00']","['Azerbaijan', 'Mexico', 'Ethiopia', 'US']","['Western Asia', 'North America', 'Africa', 'North America']",3,15:00
Ji-ko-03,US,North America,Which region/city has the highest number of financial companies in US?,Which region/city has the highest number of financial companies in the US?,A,"['New York City', 'tehran', 'addis ababa', 'mexico city']","['New York City', 'تهران', 'አዲስ አበባ', 'ciudad de méxico']","['US', 'Iran', 'Ethiopia', 'Mexico']","['North America', 'Western Asia', 'Africa', 'North America']",0,New York City
Ji-ko-07,US,North America,What is the most famous private company in US?,What is the most famous private company in the US?,B,"['dangote company', 'Google', 'pasha holding', 'modelo group']","['kamfanin dangote', 'Google', 'Paşa Holdinq', 'grupo modelo']","['Northern_Nigeria', 'US', 'Azerbaijan', 'Mexico']","['Africa', 'North America', 'Western Asia', 'North America']",1,Google
Ji-ko-09,US,North America,What do people typically eat during company get-together in US?,What do people typically eat during company get-together in the US?,C,"['rice with kebab', 'sandwiches', 'burgers', 'rice']","['چلو کباب', 'sandwiches', 'burgers', 'shinkafa']","['Iran', 'Mexico', 'US', 'Northern_Nigeria']","['Western Asia', 'North America', 'North America', 'Africa']",2,burgers
Ji-ko-14,US,North America,What is the representative export item of US?,What is the representative export item of the US?,D,"['olive oil', 'avocado', 'yiwu small commodities', 'corn']","['ελαιόλαδο', 'aguacate', '义乌小商品', 'corn']","['Greece', 'Mexico', 'China', 'US']","['Europe', 'North America', 'East Asia', 'North America']",3,corn
Ji-ko-16,US,North America,Where do mothers stay for a certain period after childbirth for recovery in US?,Where do mothers stay for a certain period after childbirth for recovery in the US?,A,"['home', 'in the hospital', 'postpartum care center', 'hospital']","['home', 'en el hospital', '月子中心', 'hospital']","['US', 'Spain', 'China', 'Mexico']","['North America', 'Europe', 'East Asia', 'North America']",0,home
Ji-ko-24,US,North America,What is the most preferred recreational facility among children in US?,What is the most preferred recreational facility among children in the US?,B,"['public parks', 'park playground', 'swing', 'park']","['parques publicos', 'park playground', '秋千', 'park']","['Mexico', 'US', 'China', 'UK']","['North America', 'North America', 'East Asia', 'Europe']",1,park playground
Ji-ko-25,US,North America,What are the family-related holidays in US?,What are the family-related holidays in the US?,C,"[""children's day"", ""mother's day"", 'Thanksgiving', 'christmas']","['어린이날', 'día de las madres', 'Thanksgiving', 'Χριστούγεννα']","['South_Korea', 'Mexico', 'US', 'Greece']","['East Asia', 'North America', 'North America', 'Europe']",2,Thanksgiving
Ji-ko-26,US,North America,What are the key milestones associated with children's independence from their parents in US's society?,What are the key milestones associated with children's independence from their parents in the US's society?,D,"['getting married', 'employment', 'pay own rent', ""driver's license""]","['que se casen', '취업', 'pagar alquiler propio', ""driver's license""]","['Mexico', 'South_Korea', 'Spain', 'US']","['North America', 'East Asia', 'Europe', 'North America']",3,driver's license
Ji-ko-27,US,North America,What is the common gift you give when visiting elderly parents in US?,What is the common gift you give when visiting elderly parents in the US?,A,"['wine', 'clothes', 'flowers', 'functional food']","['wine', 'ropa', 'flowers', '건강기능식품']","['US', 'Mexico', 'UK', 'South_Korea']","['North America', 'North America', 'Europe', 'East Asia']",0,wine
Ji-ko-29,US,North America,Which age's birthday is celebrated the most grandly in US's society?,Which age's birthday is celebrated the most grandly in the US's society?,B,"['15', '21st', '1', '80']","['los quince años', '21st', '1', '80']","['Mexico', 'US', 'Assam', 'China']","['North America', 'North America', 'South Asia', 'East Asia']",1,21st
Ji-ko-31,US,North America,Where do middle and high school students in US usually study for exams?,Where do middle and high school students in the US usually study for exams?,C,"['tutoring', 'at home', 'home', 'school']","['les', 'en casa', 'home', '学校']","['Indonesia', 'Mexico', 'US', 'China']","['South Asia', 'North America', 'North America', 'East Asia']",2,home
Ji-ko-33,US,North America,Where do high school students in US usually go after dinner?,Where do high school students in the US usually go after dinner?,D,"['sleeps at home', 'home', 'academy', ""friend's house""]","['ঘৰত শুই থাকে', 'a su casa', '학원', ""friend's house""]","['Assam', 'Mexico', 'South_Korea', 'US']","['South Asia', 'North America', 'East Asia', 'North America']",3,friend's house
Ji-ko-35,US,North America,What is the most common form of private education in US?,What is the most common form of private education in the US?,A,"['Catholic school', 'academy', 'schools with a license from the s.e.p.', 'english course']","['Catholic school', '학원', 'Escuelas incorporadas a la Secretaria de Educación Publica (SEP)', 'kursus bahasa inggris']","['US', 'South_Korea', 'Mexico', 'Indonesia']","['North America', 'East Asia', 'North America', 'South Asia']",0,Catholic school
Ji-ko-40,US,North America,What do high school students typically do during break time in schools in US?,What do high school students typically do during break time in schools in the US?,B,"['to chat', 'eat lunch', 'go to the toilet', 'chat']","['platicar', 'eat lunch', '上厕所', 'dostları ilə danışırlar']","['Mexico', 'US', 'China', 'Azerbaijan']","['North America', 'North America', 'East Asia', 'Western Asia']",1,eat lunch
Ji-ko-44,US,North America,Which region (within a city) in US has the highest academic fervor?,Which region (within a city) in the US has the highest academic fervor?,C,"['beijing', 'enghelab street', 'metropolitan', 'university city']","['北京', 'خیابان انقلاب', 'metropolitan', 'ciudad universitaria (UNAM)']","['China', 'Iran', 'US', 'Mexico']","['East Asia', 'Western Asia', 'North America', 'North America']",2,metropolitan
Ji-ko-45,US,North America,What do people look forward to the most at university festivals in US?,What do people look forward to the most at university festivals in the US?,D,"['music performance', 'singer', 'to learn', 'music']","['musiqi ifaları', '가수 공연', 'aprender', 'music']","['Azerbaijan', 'South_Korea', 'Mexico', 'US']","['Western Asia', 'East Asia', 'North America', 'North America']",3,music
Jo-sp-18,US,North America,"How many holiday days per year does a standard worker gets in US? (Provide Arabic numerals (e.g., 12) only.)","How many holiday days per year does a standard worker gets in the US? (Provide Arabic numerals (e.g., 12) only.)",A,"['5-8', '15', '80', '10']","['5-8', '15', '80', '10']","['US', 'South_Korea', 'Iran', 'Mexico']","['North America', 'East Asia', 'Western Asia', 'North America']",0,5-8
Jo-sp-19,US,North America,What region in US has been traditionally associated with agriculture?,What region in the US has been traditionally associated with agriculture?,B,"['assam', 'midwest', 'crete', 'north of mexico']","['সমগ্ৰ অসম', 'midwest', 'Κρήτη', 'norte de méxico']","['Assam', 'US', 'Greece', 'Mexico']","['South Asia', 'North America', 'Europe', 'North America']",1,midwest
Jo-sp-21,US,North America,"What time, if any, do people usually leave work for lunch in US? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time, if any, do people usually leave work for lunch in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)",C,"['17:00', '14:00', 'noon', '12:00']","['17:00', '14:00', 'noon', '12:00']","['Greece', 'Mexico', 'US', 'Indonesia']","['Europe', 'North America', 'North America', 'South Asia']",2,noon
Jo-sp-37,US,North America,"How long (in weeks) are summer vacations at universities in US? (Provide in Arabic numerals (e.g., 7, 8) only.)","How long (in weeks) are summer vacations at universities in the US? (Provide in Arabic numerals (e.g., 7, 8) only.)",D,"['4', '8', '3', '12']","['4', '8', '3', '12']","['Assam', 'Spain', 'Mexico', 'US']","['South Asia', 'Europe', 'North America', 'North America']",3,12
Jod-ch-06,US,North America,What is the most popular traditional alcohol in US?,What is the most popular traditional alcohol in the US?,A,"['beer', 'wine', 'tequila', 'sopi']","['beer', 'vino', 'tequila', 'sopi']","['US', 'Spain', 'Mexico', 'Indonesia']","['North America', 'Europe', 'North America', 'South Asia']",0,beer
Jod-ch-12,US,North America,What kind of soup do people from US like to have?,What kind of soup do people from the US like to have?,B,"['noodle soup', 'vegetable', 'vegetable soup', 'tomato']","['sopa de fideo', 'vegetable', 'শাক-পাছলিৰ ছু’প', 'tomato']","['Mexico', 'US', 'Assam', 'UK']","['North America', 'North America', 'South Asia', 'Europe']",1,vegetable
Jod-ch-13,US,North America,What street food do people from US like to eat?,What street food do people from the US like to eat?,C,"['tacos', 'kebabs', 'hotdogs', 'cilok']","['tacos', 'kebabs', 'hotdogs', 'cilok']","['Mexico', 'UK', 'US', 'Indonesia']","['North America', 'Europe', 'North America', 'South Asia']",2,hotdogs
Jod-ch-15,US,North America,What kind of seafood do people from US like to eat?,What kind of seafood do people from the US like to eat?,D,"['fish', 'shrimp', 'calamari', 'lobster']","['balıq', 'camarón', 'καλαμαράκια', 'lobster']","['Azerbaijan', 'Mexico', 'Greece', 'US']","['Western Asia', 'North America', 'Europe', 'North America']",3,lobster
Jod-ch-16,US,North America,What is the biggest festival in US?,What is the biggest festival in the US?,A,"['South by Southwest', 'patras carnival', 'san marcos fair', 'nowruz']","['South by Southwest', 'Πατρινό καρναβάλι', 'feria de san marcos', 'نوروز']","['US', 'Greece', 'Mexico', 'Iran']","['North America', 'Europe', 'North America', 'Western Asia']",0,South by Southwest
Jod-ch-28,US,North America,What is the most commonly used public transport by people when travelling between cites in US?,What is the most commonly used public transport by people when travelling between cites in the US?,B,"['train', 'plane', 'personal car', 'bus']","['tren', 'plane', 'şəxsi maşın', 'autobús']","['Spain', 'US', 'Azerbaijan', 'Mexico']","['Europe', 'North America', 'Western Asia', 'North America']",1,plane
Jod-ch-30,US,North America,What are the specific decorations or symbols associated with the most biggest festival in US?,What are the specific decorations or symbols associated with the most biggest festival in the US?,C,"['mexican flags', 'haft-seen', 'Xmas', 'flag']","['banderas mexicanas', 'هفت سین', 'Xmas', 'bandera']","['Mexico', 'Iran', 'US', 'Spain']","['North America', 'Western Asia', 'North America', 'Europe']",2,Xmas
Jod-ch-41,US,North America,What is the common leisure activity that females in their 20s in US engage in?,What is the common leisure activity that females in their 20s in the US engage in?,D,"['walking', 'jogging', 'dance', 'hanging out with friends']","['gəzinti', 'jogging', 'bailar', 'hanging out with friends']","['Azerbaijan', 'UK', 'Mexico', 'US']","['Western Asia', 'Europe', 'North America', 'North America']",3,hanging out with friends
Jod-ch-42,US,North America,What is the common leisure activity that males in their 20s in US engage in?,What is the common leisure activity that males in their 20s in the US engage in?,A,"['playing video games', 'teahouse', 'drinking', 'soccer']","['playing video games', 'چایخانه', 'drinking', 'fútbol']","['US', 'Iran', 'UK', 'Mexico']","['North America', 'Western Asia', 'Europe', 'North America']",0,playing video games
Jod-ch-51,US,North America,What is the most common transportation that people take to get to work in US?,What is the most common transportation that people take to get to work in the US?,B,"['horse', 'driving', 'bus', 'metro']","['গাডী়', 'driving', 'autobús', 'metro']","['Assam', 'US', 'Mexico', 'Azerbaijan']","['South Asia', 'North America', 'North America', 'Western Asia']",1,driving
Jod-ch-58,US,North America,Which profession is the most respected in US?,Which profession is the most respected in the US?,C,"['teacher', 'doctor', 'medicine', 'medical']","['শিক্ষক', 'médico', 'medicine', 'پزشکی']","['Assam', 'Mexico', 'US', 'Iran']","['South Asia', 'North America', 'North America', 'Western Asia']",2,medicine
Jod-ch-61,US,North America,Which occupation is most preferred among females in US?,Which occupation is most preferred among females in the US?,D,"['teacher', 'teaching', 'housewife', 'instructor']","['guru', 'müəllimlik', 'ama de casa', 'instructor']","['Indonesia', 'Azerbaijan', 'Mexico', 'US']","['South Asia', 'Western Asia', 'North America', 'North America']",3,instructor
Jod-ch-62,US,North America,Which occupation is most preferred among males in US?,Which occupation is most preferred among males in the US?,A,"['investor', 'doctor', 'engineer', 'entrepreneur']","['investor', 'دکتر', 'ingeniero', 'wirausahawan']","['US', 'Iran', 'Mexico', 'Indonesia']","['North America', 'Western Asia', 'North America', 'South Asia']",0,investor
Ki-pe-32,US,North America,What food do the hosts usually prepare for the guests in US?,What food do the hosts usually prepare for the guests in the US?,B,"['a traditional soup or stew made of pork and corn', 'chips', 'stir-fry', 'sweets']","['pozole', 'chips', '热炒', 'الحلوى']","['Mexico', 'US', 'China', 'Algeria']","['North America', 'North America', 'East Asia', 'Africa']",1,chips
Ki-pe-36,US,North America,"Except the food original from US, which country's food is more popular in US?","Except the food original from the US, which country's food is more popular in the US?",C,"['japanese cuisine', 'chinese', 'mexican', 'italy']","['일식', 'china', 'mexican', 'إيطاليا']","['South_Korea', 'Mexico', 'US', 'Algeria']","['East Asia', 'North America', 'North America', 'Africa']",2,mexican
Ki-pe-39,US,North America,What food is usually prepared for a family picnic in US?,What food is usually prepared for a family picnic in the US?,D,"['sandwich', 'dabo qollo', 'fruit', 'sandwiches']","['sandwich', 'ዳቦ ቆሎ', '水果', 'sandwiches']","['Mexico', 'Ethiopia', 'China', 'US']","['North America', 'Africa', 'East Asia', 'North America']",3,sandwiches
Ki-pe-43,US,North America,What is the name of the popular bread in US?,What is the name of the popular bread in the US?,A,"['Wonder Bread', 'concha', 'pizza bread', 'big bread']","['Wonder Bread', 'concha', '피자빵', 'ድፎ ዳቦ']","['US', 'Mexico', 'South_Korea', 'Ethiopia']","['North America', 'North America', 'East Asia', 'Africa']",0,Wonder Bread
Kik-in-01,US,North America,What national holiday has the longest duration in US?,What national holiday has the longest duration in the US?,B,"['end of year holiday', 'Xmas', 'easter', 'lunar new year']","['hutun karshen shekara', 'Xmas', 'semana santa', '春节']","['Northern_Nigeria', 'US', 'Mexico', 'China']","['Africa', 'North America', 'North America', 'East Asia']",1,Xmas
Kik-in-02,US,North America,What are the common activities people from US do to celebrate Independence day?,What are the common activities people from the US do to celebrate Independence day?,C,"['national holidays', 'raising the national flag', 'fireworks', 'pictures']","['fiestas patrias', '국기 게양', 'fireworks', 'hotuna']","['Mexico', 'South_Korea', 'US', 'Northern_Nigeria']","['North America', 'East Asia', 'North America', 'Africa']",2,fireworks
Kik-in-04,US,North America,What is installed in front of the house when a family member dies in US?,What is installed in front of the house when a family member dies in the US?,D,"['chair', 'obituary', 'black bow', 'flag']","['الكراسي', 'κηδειοχαρτο', 'moño negro', 'flag']","['Algeria', 'Greece', 'Mexico', 'US']","['Africa', 'Europe', 'North America', 'North America']",3,flag
Kik-in-07,US,North America,What is usually shared to the children during (Lunar) New Year in US?,What is usually shared to the children during (Lunar) New Year in the US?,A,"['cash', 'fireworks', 'gifts', 'sweets']","['cash', 'fuegos artificiales', 'regalos', 'الحلويات']","['US', 'Mexico', 'Spain', 'Algeria']","['North America', 'North America', 'Europe', 'Africa']",0,cash
Kik-in-08,US,North America,What activities are usually done days before Ramadan in US?,What activities are usually done days before Ramadan in the US?,B,"['house cleaning', 'daylight fasting', 'fasting', 'singing']","['تنظيف البيت', 'daylight fasting', 'fasting', 'cantos']","['Algeria', 'US', 'UK', 'Mexico']","['Africa', 'North America', 'Europe', 'North America']",1,daylight fasting
Kik-in-10,US,North America,What is the most popular tourist attraction for foreign visitors in US?,What is the most popular tourist attraction for foreign visitors in the US?,C,"['beaches', 'acropolis', 'statue of liberty', ""lalibela's church""]","['playas', 'Ακρόπολη', 'statue of liberty', 'የላልይበላ ቤ']","['Mexico', 'Greece', 'US', 'Ethiopia']","['North America', 'Europe', 'North America', 'Africa']",2,statue of liberty
Kik-in-11,US,North America,"What is the most popular religious sites (temple, church, etc.) for tourism in US?","What is the most popular religious sites (temple, church, etc.) for tourism in the US?",D,"['basilica of guadalupe', 'axum zion', 'sagrada família', 'St. Peters']","['basílica de guadalupe', 'አክሱም ፂዎን', 'sagrada familia', 'St. Peters']","['Mexico', 'Ethiopia', 'Spain', 'US']","['North America', 'Africa', 'Europe', 'North America']",3,St. Peters
Kik-in-15,US,North America,What clothes do women usually wear on graduation commencement ceremony in US?,What clothes do women usually wear on graduation commencement ceremony in the US?,A,"['graduation cap', 'dress', 'traditional dress', 'gowns']","['graduation cap', 'vestido', 'የባህል ቀሚስ', 'gowns']","['US', 'Mexico', 'Ethiopia', 'UK']","['North America', 'North America', 'Africa', 'Europe']",0,graduation cap
